round,selected_turn_id,max_entropy,select_turn_per_round_time
0,MUL0858-3,2548.274169921875,54003.01212668419
0,PMUL3876-0,2703.7900390625,54003.01212668419
0,PMUL4717-1,2618.324951171875,54003.01212668419
0,SNG0612-4,2589.879638671875,54003.01212668419
0,PMUL4845-0,2587.24755859375,54003.01212668419
0,PMUL2238-1,2506.37451171875,54003.01212668419
0,PMUL3260-7,2565.087158203125,54003.01212668419
0,PMUL3841-9,2625.110107421875,54003.01212668419
0,PMUL0477-0,2520.5263671875,54003.01212668419
0,MUL2685-3,2686.92578125,54003.01212668419
0,PMUL1339-7,2600.460693359375,54003.01212668419
0,PMUL4585-2,2683.602294921875,54003.01212668419
0,MUL0200-0,2497.02783203125,54003.01212668419
0,WOZ20020-3,2414.663330078125,54003.01212668419
0,PMUL0890-6,2461.40673828125,54003.01212668419
0,SNG1113-1,2583.066650390625,54003.01212668419
0,PMUL0407-1,2523.644775390625,54003.01212668419
0,SNG0037-0,2617.17626953125,54003.01212668419
0,PMUL0706-5,2749.38671875,54003.01212668419
0,SNG1187-0,2522.037353515625,54003.01212668419
0,PMUL4047-6,2567.490234375,54003.01212668419
0,SNG01763-0,2542.765625,54003.01212668419
0,SNG01649-4,2641.87646484375,54003.01212668419
0,MUL1157-4,2594.375732421875,54003.01212668419
0,PMUL2699-2,2664.75732421875,54003.01212668419
0,MUL2659-10,2658.208984375,54003.01212668419
0,PMUL0106-0,2573.01220703125,54003.01212668419
0,PMUL0505-2,2573.248779296875,54003.01212668419
0,MUL0294-2,2677.999267578125,54003.01212668419
0,PMUL2823-3,2600.287109375,54003.01212668419
0,PMUL3500-8,2584.406494140625,54003.01212668419
0,SNG0878-2,2522.64697265625,54003.01212668419
0,SNG0816-1,2570.6494140625,54003.01212668419
0,PMUL3547-4,2585.560302734375,54003.01212668419
0,PMUL4709-2,2658.99853515625,54003.01212668419
0,WOZ20164-1,2518.306396484375,54003.01212668419
0,MUL1061-7,2570.787353515625,54003.01212668419
0,PMUL4869-1,2544.3349609375,54003.01212668419
0,SNG0330-2,2474.984130859375,54003.01212668419
0,SNG01879-1,2604.990478515625,54003.01212668419
0,PMUL3343-1,2473.00341796875,54003.01212668419
0,PMUL2525-0,2659.20458984375,54003.01212668419
0,MUL0574-0,2541.549072265625,54003.01212668419
0,MUL2632-1,2677.326416015625,54003.01212668419
0,MUL0715-0,2713.351318359375,54003.01212668419
0,PMUL3901-4,2619.994873046875,54003.01212668419
0,MUL1031-13,2617.69287109375,54003.01212668419
0,MUL0103-6,2562.819091796875,54003.01212668419
0,PMUL3341-4,2587.928466796875,54003.01212668419
0,MUL1905-2,2772.084716796875,54003.01212668419
0,WOZ20418-1,2518.451416015625,54003.01212668419
0,PMUL4371-2,2600.799072265625,54003.01212668419
0,MUL1151-2,2677.666015625,54003.01212668419
0,PMUL0861-7,2643.94091796875,54003.01212668419
0,PMUL4556-5,2574.290283203125,54003.01212668419
0,WOZ20499-1,2517.798828125,54003.01212668419
0,MUL2392-6,2534.5576171875,54003.01212668419
0,PMUL3587-2,2578.315185546875,54003.01212668419
0,PMUL3568-5,2562.398193359375,54003.01212668419
0,SSNG0304-4,2548.675048828125,54003.01212668419
0,MUL1339-2,2575.852294921875,54003.01212668419
0,SNG01676-3,2512.647705078125,54003.01212668419
0,SNG0950-0,2370.78955078125,54003.01212668419
0,PMUL0907-7,2645.616943359375,54003.01212668419
0,MUL2056-0,2511.603759765625,54003.01212668419
0,SNG1265-2,2602.224853515625,54003.01212668419
0,PMUL1120-3,2718.97021484375,54003.01212668419
0,MUL0459-0,2623.194580078125,54003.01212668419
0,MUL1765-1,2547.1298828125,54003.01212668419
0,MUL0659-3,2529.68115234375,54003.01212668419
0,WOZ20090-2,2552.6962890625,54003.01212668419
0,PMUL2825-3,2583.94921875,54003.01212668419
0,SNG0955-1,2599.135986328125,54003.01212668419
0,PMUL2321-0,2618.278564453125,54003.01212668419
0,MUL2505-0,2562.023681640625,54003.01212668419
0,PMUL0500-2,2596.044921875,54003.01212668419
0,SSNG0242-2,2615.172607421875,54003.01212668419
0,MUL1970-2,2692.177001953125,54003.01212668419
0,PMUL0282-9,2603.7197265625,54003.01212668419
0,PMUL4632-1,2575.074951171875,54003.01212668419
0,PMUL0446-2,2486.066162109375,54003.01212668419
0,PMUL1158-4,2602.882080078125,54003.01212668419
0,WOZ20028-1,2592.5908203125,54003.01212668419
0,MUL2238-7,2538.94482421875,54003.01212668419
0,MUL1233-7,2682.875732421875,54003.01212668419
0,MUL0045-1,2554.36083984375,54003.01212668419
0,PMUL4625-0,2595.197265625,54003.01212668419
0,MUL1957-0,2563.105712890625,54003.01212668419
0,MUL2207-1,2602.711669921875,54003.01212668419
