round,selected_turn_id,max_entropy,select_turn_per_round_time
0,PMUL3193-0,2625.841796875,52569.965017318726
0,SNG0405-4,2338.12646484375,52569.965017318726
0,MUL0413-1,2434.948486328125,52569.965017318726
0,MUL0070-1,2405.6376953125,52569.965017318726
0,SNG01537-3,2449.7265625,52569.965017318726
0,PMUL4508-2,2348.00732421875,52569.965017318726
0,PMUL2909-6,2474.96875,52569.965017318726
0,PMUL0376-0,2360.589599609375,52569.965017318726
0,SNG02288-0,2375.712158203125,52569.965017318726
0,SNG1038-0,2269.699462890625,52569.965017318726
0,PMUL2505-3,2357.31591796875,52569.965017318726
0,SNG01727-3,2424.21533203125,52569.965017318726
0,SSNG0226-0,2401.125732421875,52569.965017318726
0,PMUL3556-3,2400.804931640625,52569.965017318726
0,MUL1519-2,2376.9755859375,52569.965017318726
0,SSNG0356-0,2631.08544921875,52569.965017318726
0,SNG01744-2,2384.841064453125,52569.965017318726
0,PMUL0106-1,2420.397216796875,52569.965017318726
0,MUL1823-1,2407.822509765625,52569.965017318726
0,WOZ20016-0,2285.489501953125,52569.965017318726
0,WOZ20624-0,2395.706298828125,52569.965017318726
0,MUL2460-4,2349.86181640625,52569.965017318726
0,PMUL0214-5,2399.7236328125,52569.965017318726
0,PMUL0323-2,2166.41552734375,52569.965017318726
0,SNG01512-1,2363.767333984375,52569.965017318726
0,SNG1020-3,2480.99609375,52569.965017318726
0,WOZ20171-0,2287.04833984375,52569.965017318726
0,PMUL0649-0,2411.4033203125,52569.965017318726
0,SNG1350-1,2373.737060546875,52569.965017318726
0,PMUL0363-0,2451.371826171875,52569.965017318726
0,MUL1361-6,2406.496826171875,52569.965017318726
0,PMUL2723-4,2365.132080078125,52569.965017318726
0,SNG02266-2,2456.5546875,52569.965017318726
0,PMUL3458-4,2392.104736328125,52569.965017318726
0,PMUL3134-2,2336.389404296875,52569.965017318726
0,PMUL1746-4,2363.417724609375,52569.965017318726
0,PMUL0738-4,2356.876708984375,52569.965017318726
0,PMUL2517-2,2369.45556640625,52569.965017318726
0,MUL0665-2,2381.305908203125,52569.965017318726
0,MUL0410-1,2408.40966796875,52569.965017318726
0,SNG1095-1,2290.337158203125,52569.965017318726
0,MUL1027-1,2449.82666015625,52569.965017318726
0,SNG0749-0,2386.596435546875,52569.965017318726
0,MUL2203-4,2366.9970703125,52569.965017318726
0,PMUL3694-3,2359.06787109375,52569.965017318726
0,MUL1470-0,2437.471923828125,52569.965017318726
0,SNG02256-3,2335.563232421875,52569.965017318726
0,PMUL2820-0,2422.6474609375,52569.965017318726
0,PMUL3452-2,2378.527099609375,52569.965017318726
0,WOZ20634-5,2356.00537109375,52569.965017318726
0,MUL2496-4,2517.357666015625,52569.965017318726
0,MUL1200-1,2394.15673828125,52569.965017318726
0,PMUL1450-3,2365.59912109375,52569.965017318726
0,PMUL2482-6,2367.423095703125,52569.965017318726
0,MUL2452-2,2494.296630859375,52569.965017318726
0,SNG02069-2,2448.404052734375,52569.965017318726
0,SNG0814-1,2372.370849609375,52569.965017318726
0,SNG0677-3,2341.89306640625,52569.965017318726
0,MUL1893-2,2416.394287109375,52569.965017318726
0,MUL2124-0,2406.01513671875,52569.965017318726
0,MUL2419-2,2410.330810546875,52569.965017318726
0,SNG1024-0,2366.22412109375,52569.965017318726
0,PMUL1432-2,2520.93017578125,52569.965017318726
0,PMUL2886-6,2621.553466796875,52569.965017318726
0,PMUL0608-5,2459.408203125,52569.965017318726
0,MUL0257-3,2358.19970703125,52569.965017318726
0,MUL2669-9,2341.861083984375,52569.965017318726
0,WOZ20520-0,2323.493408203125,52569.965017318726
0,WOZ20541-0,2566.58154296875,52569.965017318726
0,SSNG0275-1,2445.421630859375,52569.965017318726
0,PMUL0254-9,2319.053466796875,52569.965017318726
0,PMUL4646-8,2479.491943359375,52569.965017318726
0,MUL0847-4,2477.188232421875,52569.965017318726
0,SNG02002-1,2274.419677734375,52569.965017318726
0,SNG0834-2,2381.8193359375,52569.965017318726
0,SSNG0046-2,2327.906982421875,52569.965017318726
0,SNG0639-1,2336.85302734375,52569.965017318726
0,PMUL4981-8,2422.383544921875,52569.965017318726
0,SSNG0085-0,2302.9208984375,52569.965017318726
0,PMUL2776-6,2445.47607421875,52569.965017318726
0,PMUL0766-2,2503.872314453125,52569.965017318726
0,MUL2145-1,2316.609375,52569.965017318726
0,SNG0864-0,2495.2646484375,52569.965017318726
0,SSNG0297-0,2644.41162109375,52569.965017318726
0,PMUL0621-1,2352.6650390625,52569.965017318726
0,MUL1349-0,2333.759521484375,52569.965017318726
0,PMUL0931-0,2373.5322265625,52569.965017318726
0,SNG1309-3,2341.18896484375,52569.965017318726
0,PMUL0964-6,2368.20751953125,52569.965017318726
0,PMUL1487-1,2422.162109375,52569.965017318726
0,MUL1721-5,2356.972900390625,52569.965017318726
0,WOZ20353-2,2475.478271484375,52569.965017318726
0,SNG0481-0,2315.168701171875,52569.965017318726
0,WOZ20119-0,2449.0673828125,52569.965017318726
0,SNG1005-6,2352.46630859375,52569.965017318726
0,MUL1841-3,2490.114013671875,52569.965017318726
0,MUL2581-1,2320.362060546875,52569.965017318726
0,PMUL4975-2,2351.820068359375,52569.965017318726
0,PMUL2689-1,2598.877685546875,52569.965017318726
0,PMUL4987-4,2390.48828125,52569.965017318726
0,PMUL1937-4,2354.209228515625,52569.965017318726
0,PMUL4837-0,2350.642578125,52569.965017318726
0,PMUL3361-0,2231.969482421875,52569.965017318726
0,PMUL2770-6,2486.4482421875,52569.965017318726
0,SNG0776-6,2540.788818359375,52569.965017318726
0,PMUL4516-4,2422.02197265625,52569.965017318726
0,MUL1846-3,2487.720703125,52569.965017318726
0,SNG01708-0,2350.080078125,52569.965017318726
0,MUL2102-1,2427.159912109375,52569.965017318726
0,PMUL3046-3,2359.396728515625,52569.965017318726
0,PMUL1876-2,2349.412109375,52569.965017318726
0,MUL1072-0,2350.885009765625,52569.965017318726
0,WOZ20207-2,2403.748046875,52569.965017318726
0,WOZ20111-1,2422.952392578125,52569.965017318726
0,SNG0914-1,2660.250244140625,52569.965017318726
0,PMUL1246-6,2324.1416015625,52569.965017318726
0,PMUL3152-2,2363.49462890625,52569.965017318726
0,MUL1438-7,2327.84765625,52569.965017318726
0,PMUL1413-0,2372.8359375,52569.965017318726
0,PMUL3903-5,2386.960205078125,52569.965017318726
0,SSNG0208-3,2398.263671875,52569.965017318726
0,SSNG0029-4,2424.6572265625,52569.965017318726
