round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
0,PMUL2508-5,0,2668.5244140625,13572.667367696762
0,PMUL1156-7,0,2428.51025390625,13572.667367696762
0,PMUL2642-5,0,2436.961669921875,13572.667367696762
0,PMUL3769-2,0,2763.972412109375,13572.667367696762
0,WOZ20013-3,0,2487.754638671875,13572.667367696762
0,SNG01327-3,0,2355.054443359375,13572.667367696762
0,MUL2429-5,0,2540.740234375,13572.667367696762
0,WOZ20116-5,0,2902.59912109375,13572.667367696762
0,MUL2565-2,0,2506.125244140625,13572.667367696762
0,SNG0738-1,0,2393.623291015625,13572.667367696762
0,PMUL3082-2,0,2585.6240234375,13572.667367696762
0,MUL0130-9,0,2555.48876953125,13572.667367696762
0,MUL1169-0,0,2480.0673828125,13572.667367696762
0,MUL0246-1,0,2235.0283203125,13572.667367696762
0,WOZ20526-1,0,2197.343505859375,13572.667367696762
0,MUL1896-0,0,2081.343505859375,13572.667367696762
0,PMUL3153-4,0,2487.4296875,13572.667367696762
0,PMUL3739-7,0,2696.113037109375,13572.667367696762
0,PMUL3241-1,0,2232.943115234375,13572.667367696762
0,SSNG0192-2,0,2658.0517578125,13572.667367696762
0,PMUL2108-2,0,2317.10546875,13572.667367696762
0,SSNG0330-5,0,3069.205322265625,13572.667367696762
0,PMUL0197-2,0,2643.53125,13572.667367696762
0,PMUL3203-0,0,1987.785888671875,13572.667367696762
0,SNG1087-3,0,2598.36669921875,13572.667367696762
0,PMUL4475-7,0,2840.451904296875,13572.667367696762
0,MUL0174-2,0,2151.968994140625,13572.667367696762
0,MUL1747-3,0,2440.6064453125,13572.667367696762
0,MUL0347-0,0,2038.085205078125,13572.667367696762
0,PMUL1697-3,0,3031.135009765625,13572.667367696762
0,PMUL1660-5,0,2410.455810546875,13572.667367696762
0,MUL0118-6,0,2476.29833984375,13572.667367696762
0,SNG1377-2,0,2735.718994140625,13572.667367696762
0,SSNG0154-5,0,2843.299560546875,13572.667367696762
0,PMUL3730-1,0,2477.460693359375,13572.667367696762
