round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
0,PMUL0233-1,2789.5546875,0,41921.80826449394
0,SSNG0291-0,2664.941650390625,0,41921.80826449394
0,PMUL1531-3,2541.51953125,0,41921.80826449394
0,SNG01385-2,2716.89501953125,0,41921.80826449394
0,PMUL1588-2,2703.166259765625,0,41921.80826449394
0,WOZ20362-3,2726.181884765625,0,41921.80826449394
0,PMUL3703-2,2738.947998046875,0,41921.80826449394
0,SNG0355-1,2726.658447265625,0,41921.80826449394
0,WOZ20391-1,2575.218994140625,0,41921.80826449394
0,SNG0091-3,2673.10107421875,0,41921.80826449394
0,MUL0728-1,2709.820556640625,0,41921.80826449394
0,MUL2285-1,2702.226806640625,0,41921.80826449394
0,SNG0890-2,2782.97509765625,0,41921.80826449394
0,PMUL1850-1,2719.73193359375,0,41921.80826449394
0,MUL0087-3,2689.135009765625,0,41921.80826449394
0,SNG0333-0,2810.673828125,0,41921.80826449394
0,MUL0176-1,2599.16259765625,0,41921.80826449394
0,WOZ20012-0,2707.36865234375,0,41921.80826449394
0,MUL1206-0,2701.934814453125,0,41921.80826449394
0,MUL1144-3,2660.0361328125,0,41921.80826449394
0,PMUL0526-1,2689.442138671875,0,41921.80826449394
0,SNG01776-1,2709.597900390625,0,41921.80826449394
0,MUL2240-2,2549.80517578125,0,41921.80826449394
0,PMUL3058-1,2680.214599609375,0,41921.80826449394
0,PMUL4028-2,2563.5263671875,0,41921.80826449394
0,PMUL3543-2,2746.44921875,0,41921.80826449394
0,MUL1282-1,2599.572509765625,0,41921.80826449394
0,MUL0741-0,2754.2607421875,0,41921.80826449394
0,MUL0678-1,2668.549072265625,0,41921.80826449394
0,SNG01687-1,2625.45947265625,0,41921.80826449394
0,PMUL2365-3,2758.250732421875,0,41921.80826449394
0,SNG0452-1,2663.127197265625,0,41921.80826449394
0,PMUL1433-1,2694.1015625,0,41921.80826449394
0,PMUL4063-1,2672.174560546875,0,41921.80826449394
0,SSNG0273-2,2733.995361328125,0,41921.80826449394
0,PMUL0229-1,2752.894287109375,0,41921.80826449394
0,MUL0546-1,2798.007080078125,0,41921.80826449394
0,SNG1136-0,2582.4921875,0,41921.80826449394
0,SSNG0332-1,2640.82177734375,0,41921.80826449394
0,PMUL4533-2,2691.3486328125,0,41921.80826449394
0,PMUL4268-0,2775.621826171875,0,41921.80826449394
0,PMUL1450-1,2669.818603515625,0,41921.80826449394
0,PMUL0324-1,2588.13818359375,0,41921.80826449394
0,PMUL3833-0,2783.28173828125,0,41921.80826449394
0,SNG0904-3,2683.20751953125,0,41921.80826449394
0,WOZ20138-0,2811.90869140625,0,41921.80826449394
0,PMUL1723-6,2637.4384765625,0,41921.80826449394
0,PMUL2374-4,2802.45751953125,0,41921.80826449394
0,SNG0824-3,2651.7705078125,0,41921.80826449394
0,SSNG0017-1,2742.7978515625,0,41921.80826449394
0,PMUL4658-1,2712.672607421875,0,41921.80826449394
0,MUL0387-2,2678.46923828125,0,41921.80826449394
0,MUL0279-0,2623.646484375,0,41921.80826449394
0,MUL0267-2,2633.767333984375,0,41921.80826449394
0,PMUL4173-1,2676.8154296875,0,41921.80826449394
0,SNG1039-4,2750.251953125,0,41921.80826449394
0,PMUL3777-0,2716.668701171875,0,41921.80826449394
0,MUL1241-1,2668.408935546875,0,41921.80826449394
0,SNG1097-1,2726.9365234375,0,41921.80826449394
0,MUL2176-2,2729.888427734375,0,41921.80826449394
0,PMUL1375-0,2717.391357421875,0,41921.80826449394
0,PMUL0175-4,2652.103759765625,0,41921.80826449394
0,PMUL3906-2,2802.699462890625,0,41921.80826449394
0,SNG0421-0,2638.556396484375,0,41921.80826449394
0,PMUL2545-1,2770.967041015625,0,41921.80826449394
0,MUL0708-2,2647.274169921875,0,41921.80826449394
0,MUL1431-0,2607.669189453125,0,41921.80826449394
0,MUL1816-0,2815.760498046875,0,41921.80826449394
0,SNG1110-1,2749.466064453125,0,41921.80826449394
0,PMUL1818-0,2789.868896484375,0,41921.80826449394
0,SNG0598-1,2482.5947265625,0,41921.80826449394
0,MUL0041-0,2552.423583984375,0,41921.80826449394
0,PMUL3287-2,2774.8583984375,0,41921.80826449394
0,PMUL4213-0,2752.365234375,0,41921.80826449394
0,PMUL4608-2,2669.1201171875,0,41921.80826449394
0,PMUL3446-1,2739.263916015625,0,41921.80826449394
