round,selected_turn_id,max_entropy,select_turn_per_round_time
0,SNG01162-1,2775.74267578125,40333.87649059296
0,PMUL3571-1,2747.245849609375,40333.87649059296
0,MUL1266-3,2659.947509765625,40333.87649059296
0,PMUL1586-3,2781.27001953125,40333.87649059296
0,MUL2594-7,2743.302734375,40333.87649059296
0,PMUL3975-5,2730.19091796875,40333.87649059296
0,MUL1944-6,2737.460205078125,40333.87649059296
0,PMUL4079-4,2818.653076171875,40333.87649059296
0,MUL1173-1,2792.629150390625,40333.87649059296
0,PMUL2768-3,2875.935791015625,40333.87649059296
0,SNG02118-3,2776.50146484375,40333.87649059296
0,PMUL4422-10,2794.58203125,40333.87649059296
0,SNG0877-3,2847.405517578125,40333.87649059296
0,PMUL0817-1,2795.832275390625,40333.87649059296
0,SNG01616-2,2774.010986328125,40333.87649059296
0,MUL0294-1,2816.166748046875,40333.87649059296
0,PMUL3939-2,2767.790283203125,40333.87649059296
0,PMUL1217-3,2763.863525390625,40333.87649059296
0,MUL1012-2,2760.196044921875,40333.87649059296
0,PMUL2681-3,2803.663330078125,40333.87649059296
0,MUL0428-2,2808.2880859375,40333.87649059296
0,SNG0695-3,2874.116455078125,40333.87649059296
0,PMUL1160-2,2788.46923828125,40333.87649059296
0,MUL1172-2,2753.568603515625,40333.87649059296
0,WOZ20124-3,2822.698486328125,40333.87649059296
0,SNG0312-2,2818.427734375,40333.87649059296
0,MUL2383-6,2724.249267578125,40333.87649059296
0,PMUL1773-3,2796.056396484375,40333.87649059296
0,SNG0066-3,2806.833251953125,40333.87649059296
0,SNG0970-2,2843.40234375,40333.87649059296
0,PMUL0254-3,2807.577880859375,40333.87649059296
0,SNG02171-1,2687.260498046875,40333.87649059296
0,PMUL4327-1,2751.384765625,40333.87649059296
0,PMUL0110-1,2748.448486328125,40333.87649059296
0,SSNG0016-3,2810.5595703125,40333.87649059296
0,SNG0642-2,2835.303466796875,40333.87649059296
0,SNG01287-2,2714.4697265625,40333.87649059296
0,SNG01938-1,2690.685791015625,40333.87649059296
0,PMUL2765-7,2774.06201171875,40333.87649059296
0,MUL2533-1,2815.974365234375,40333.87649059296
0,PMUL2120-3,2818.566162109375,40333.87649059296
0,PMUL3435-10,2756.109130859375,40333.87649059296
0,PMUL3526-4,2789.618408203125,40333.87649059296
0,PMUL2100-3,2797.040283203125,40333.87649059296
0,WOZ20554-2,2836.6552734375,40333.87649059296
0,MUL1931-3,2737.022216796875,40333.87649059296
0,PMUL0055-3,2851.481689453125,40333.87649059296
0,PMUL4519-1,2770.405517578125,40333.87649059296
0,SNG0342-2,2770.9736328125,40333.87649059296
0,MUL2174-15,2840.894775390625,40333.87649059296
0,PMUL0825-9,2879.81982421875,40333.87649059296
0,MUL2212-3,2839.149658203125,40333.87649059296
