round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
0,MUL2687-4,2614.688232421875,0,58030.48128390312
0,PMUL1967-0,2786.891845703125,0,58030.48128390312
0,MUL2339-1,2758.9326171875,0,58030.48128390312
0,PMUL1833-0,2742.27490234375,0,58030.48128390312
0,PMUL2525-5,2707.138671875,0,58030.48128390312
0,SNG1315-2,2687.853515625,0,58030.48128390312
0,SNG1097-1,2678.615234375,0,58030.48128390312
0,PMUL3131-3,2689.292236328125,0,58030.48128390312
0,PMUL3138-1,2691.0703125,0,58030.48128390312
0,PMUL0777-2,2707.26806640625,0,58030.48128390312
0,MUL0464-1,2712.208740234375,0,58030.48128390312
0,PMUL0214-7,2694.715087890625,0,58030.48128390312
0,MUL1145-1,2742.84033203125,0,58030.48128390312
0,PMUL1433-0,2723.565185546875,0,58030.48128390312
0,PMUL4768-1,2767.20654296875,0,58030.48128390312
0,SNG1058-2,2793.270751953125,0,58030.48128390312
0,PMUL1189-6,2661.437744140625,0,58030.48128390312
0,SSNG0121-2,2730.369384765625,0,58030.48128390312
0,PMUL3357-4,2661.07958984375,0,58030.48128390312
0,MUL0577-0,2693.987548828125,0,58030.48128390312
0,SNG0912-1,2608.33642578125,0,58030.48128390312
0,MUL0210-0,2757.11376953125,0,58030.48128390312
0,PMUL4310-7,2789.15234375,0,58030.48128390312
0,SNG0334-3,2838.36279296875,0,58030.48128390312
0,PMUL3964-2,2791.00927734375,0,58030.48128390312
0,PMUL0612-1,2679.48828125,0,58030.48128390312
0,PMUL0099-2,2622.3115234375,0,58030.48128390312
0,SNG0031-0,2890.6640625,0,58030.48128390312
0,MUL2143-6,2695.426513671875,0,58030.48128390312
0,PMUL0898-0,2689.093017578125,0,58030.48128390312
0,MUL2535-6,2578.68359375,0,58030.48128390312
0,PMUL3311-5,2668.655029296875,0,58030.48128390312
0,PMUL0102-1,2736.458251953125,0,58030.48128390312
0,WOZ20621-2,2780.53662109375,0,58030.48128390312
0,MUL2674-7,2744.45068359375,0,58030.48128390312
0,PMUL2875-2,2813.946533203125,0,58030.48128390312
0,PMUL1123-3,2584.62841796875,0,58030.48128390312
0,PMUL3334-0,2808.9892578125,0,58030.48128390312
0,MUL0953-2,2743.6875,0,58030.48128390312
0,MUL2367-5,2621.78955078125,0,58030.48128390312
0,PMUL2564-4,2691.84814453125,0,58030.48128390312
0,MUL1946-0,2759.04052734375,0,58030.48128390312
0,SNG1308-2,2814.97412109375,0,58030.48128390312
0,MUL1469-3,2676.058349609375,0,58030.48128390312
0,PMUL4463-4,2650.8369140625,0,58030.48128390312
0,PMUL0121-1,2782.199462890625,0,58030.48128390312
