round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
0,PMUL4027-3,0,2315.558837890625,38526.614849090576
0,SNG0555-2,0,2523.302734375,38526.614849090576
0,SSNG0172-1,0,2306.78515625,38526.614849090576
0,PMUL2819-2,0,2398.501220703125,38526.614849090576
0,WOZ20027-1,0,2243.29248046875,38526.614849090576
0,PMUL2521-1,0,3836.058837890625,38526.614849090576
0,PMUL0300-8,0,2426.25,38526.614849090576
0,MUL2230-1,0,2284.390625,38526.614849090576
0,PMUL3573-4,0,2356.000244140625,38526.614849090576
0,SNG0708-2,0,4085.00048828125,38526.614849090576
0,PMUL2867-3,0,3387.349609375,38526.614849090576
0,MUL0608-2,0,2285.235595703125,38526.614849090576
0,PMUL0345-0,0,4255.90478515625,38526.614849090576
0,PMUL4584-9,0,2407.68359375,38526.614849090576
0,SNG0607-4,0,2333.169677734375,38526.614849090576
0,SNG0801-3,0,2334.845458984375,38526.614849090576
0,PMUL0330-1,0,2248.06005859375,38526.614849090576
0,MUL0894-4,0,2363.2705078125,38526.614849090576
0,WOZ20486-1,0,3080.821044921875,38526.614849090576
0,PMUL0746-4,0,2412.955322265625,38526.614849090576
0,MUL2472-3,0,2475.0830078125,38526.614849090576
0,PMUL3338-2,0,2371.359619140625,38526.614849090576
0,PMUL2761-3,0,2434.1875,38526.614849090576
0,PMUL2482-8,0,2517.58740234375,38526.614849090576
0,PMUL4056-4,0,2380.36669921875,38526.614849090576
0,SNG0712-0,0,3710.394775390625,38526.614849090576
0,MUL2700-0,0,2825.760986328125,38526.614849090576
0,SNG0097-2,0,2345.936279296875,38526.614849090576
0,PMUL2468-6,0,2558.8583984375,38526.614849090576
0,PMUL4977-4,0,2418.743896484375,38526.614849090576
0,PMUL1877-0,0,2345.433837890625,38526.614849090576
0,SNG0969-3,0,2366.7998046875,38526.614849090576
0,PMUL3129-4,0,2332.200927734375,38526.614849090576
0,PMUL0990-7,0,2336.723388671875,38526.614849090576
0,PMUL1963-0,0,3180.889892578125,38526.614849090576
0,MUL1010-3,0,2448.57177734375,38526.614849090576
0,MUL2505-2,0,2268.7412109375,38526.614849090576
