round,selected_turn_id,max_entropy,min_slot_acc,select_turn_per_round_time
0,PMUL3493-3,2887.5029296875,0,60665.47081017494
0,MUL1785-5,2835.144287109375,0,60665.47081017494
0,PMUL1556-4,2835.159423828125,0,60665.47081017494
0,MUL2068-5,2823.18115234375,0,60665.47081017494
0,PMUL3811-2,2253.183349609375,0,60665.47081017494
0,MUL1176-3,2928.04931640625,0,60665.47081017494
0,PMUL0393-6,2808.169189453125,0,60665.47081017494
0,SNG01562-1,2580.91455078125,0,60665.47081017494
0,MUL0892-3,2891.052490234375,0,60665.47081017494
0,MUL1679-2,2790.16015625,0,60665.47081017494
0,PMUL0404-2,2378.72705078125,0,60665.47081017494
0,MUL1371-10,2839.587890625,0,60665.47081017494
0,SNG0915-2,2262.027099609375,0,60665.47081017494
0,PMUL3070-4,2710.552734375,0,60665.47081017494
0,SNG02171-1,2624.919677734375,0,60665.47081017494
0,PMUL0050-2,2256.819580078125,0,60665.47081017494
0,PMUL3651-7,2670.411865234375,0,60665.47081017494
0,PMUL0866-5,2801.976806640625,0,60665.47081017494
0,SSNG0385-2,2282.28955078125,0,60665.47081017494
0,SNG0579-3,2830.02099609375,0,60665.47081017494
0,MUL2635-1,2917.795166015625,0,60665.47081017494
0,SNG0421-3,2799.493896484375,0,60665.47081017494
0,SNG01310-3,2240.062255859375,0,60665.47081017494
0,PMUL0819-3,2881.76123046875,0,60665.47081017494
0,SNG02283-4,2514.4541015625,0,60665.47081017494
0,PMUL2453-7,2825.49072265625,0,60665.47081017494
0,PMUL3440-4,2766.76904296875,0,60665.47081017494
0,SNG01841-1,2878.003662109375,0,60665.47081017494
0,WOZ20286-2,2840.96728515625,0,60665.47081017494
0,MUL0778-5,2848.439453125,0,60665.47081017494
0,MUL1193-12,2809.67431640625,0,60665.47081017494
0,MUL2088-3,2807.27392578125,0,60665.47081017494
0,PMUL0210-6,2738.08935546875,0,60665.47081017494
0,PMUL1145-5,2891.873779296875,0,60665.47081017494
0,WOZ20547-2,2930.39501953125,0,60665.47081017494
0,PMUL3823-11,2815.966552734375,0,60665.47081017494
0,PMUL1857-2,2134.275634765625,0,60665.47081017494
0,PMUL1805-4,2862.319580078125,0,60665.47081017494
0,PMUL4803-5,2278.38623046875,0,60665.47081017494
0,SNG01356-2,2369.091064453125,0,60665.47081017494
0,MUL2183-2,2852.945556640625,0,60665.47081017494
0,PMUL0721-6,2748.769287109375,0,60665.47081017494
0,SNG01339-3,2833.9716796875,0,60665.47081017494
0,PMUL3693-5,2774.1103515625,0,60665.47081017494
0,PMUL4817-4,2771.34033203125,0,60665.47081017494
0,MUL0877-5,2749.998779296875,0,60665.47081017494
0,WOZ20114-0,2236.853759765625,0,60665.47081017494
0,SNG0100-2,2740.9892578125,0,60665.47081017494
0,SNG01723-4,2855.1982421875,0,60665.47081017494
0,MUL1387-8,2708.755126953125,0,60665.47081017494
0,SNG01815-4,2293.97509765625,0,60665.47081017494
0,WOZ20373-2,2783.28564453125,0,60665.47081017494
0,MUL2661-3,2836.2314453125,0,60665.47081017494
0,PMUL1907-3,2738.530517578125,0,60665.47081017494
0,PMUL2615-6,2792.37451171875,0,60665.47081017494
0,SNG1022-4,2604.897216796875,0,60665.47081017494
0,MUL1707-4,2812.873046875,0,60665.47081017494
0,SNG1305-0,2081.482177734375,0,60665.47081017494
0,MUL1314-6,2727.945068359375,0,60665.47081017494
0,MUL1559-5,2815.4775390625,0,60665.47081017494
0,SNG01531-2,2674.4697265625,0,60665.47081017494
0,MUL0741-7,2841.763916015625,0,60665.47081017494
0,SNG01967-2,2810.19970703125,0,60665.47081017494
0,MUL1795-5,2897.847900390625,0,60665.47081017494
0,SNG0425-3,2785.746826171875,0,60665.47081017494
0,SSNG0095-3,2821.10400390625,0,60665.47081017494
0,MUL0278-4,2744.414794921875,0,60665.47081017494
0,MUL2596-5,2830.02783203125,0,60665.47081017494
0,PMUL1512-1,2852.313720703125,0,60665.47081017494
0,SNG0507-4,2893.387451171875,0,60665.47081017494
0,PMUL1073-5,2826.874267578125,0,60665.47081017494
0,MUL0048-9,2896.791259765625,0,60665.47081017494
0,SNG1081-2,2947.2294921875,0,60665.47081017494
0,PMUL2440-8,2683.329833984375,0,60665.47081017494
0,PMUL0260-5,2535.712890625,0,60665.47081017494
0,MUL2180-8,2831.0888671875,0,60665.47081017494
0,SNG01255-2,2615.99267578125,0,60665.47081017494
0,PMUL0651-2,2844.35302734375,0,60665.47081017494
0,SNG1139-2,2747.4560546875,0,60665.47081017494
0,PMUL4656-4,2806.897705078125,0,60665.47081017494
0,PMUL0681-2,2831.78955078125,0,60665.47081017494
0,SNG02288-2,2358.1943359375,0,60665.47081017494
0,WOZ20453-2,2759.416748046875,0,60665.47081017494
0,WOZ20131-1,2229.48974609375,0,60665.47081017494
0,PMUL2888-3,2883.1826171875,0,60665.47081017494
0,PMUL4925-3,2850.22705078125,0,60665.47081017494
0,PMUL1130-8,2755.19189453125,0,60665.47081017494
0,WOZ20298-2,2200.080810546875,0,60665.47081017494
0,MUL2340-2,2820.62255859375,0,60665.47081017494
0,WOZ20621-3,2856.7265625,0,60665.47081017494
0,MUL2412-4,2891.6796875,0,60665.47081017494
0,MUL2453-6,2848.337646484375,0,60665.47081017494
0,PMUL0042-4,2883.350341796875,0,60665.47081017494
0,MUL1539-5,2876.33349609375,0,60665.47081017494
0,MUL2049-3,2807.619384765625,0,60665.47081017494
0,PMUL0604-1,2866.8115234375,0,60665.47081017494
0,SNG1116-3,2673.0712890625,0,60665.47081017494
0,SNG01152-1,2770.392578125,0,60665.47081017494
0,MUL2037-7,2878.841064453125,0,60665.47081017494
0,MUL1319-6,2869.424072265625,0,60665.47081017494
0,WOZ20306-3,2710.05908203125,0,60665.47081017494
0,SNG1097-2,2310.1171875,0,60665.47081017494
0,MUL2306-4,2873.744873046875,0,60665.47081017494
0,PMUL1604-8,2765.8623046875,0,60665.47081017494
0,PMUL4252-3,2786.8330078125,0,60665.47081017494
0,MUL1021-4,2765.362548828125,0,60665.47081017494
0,PMUL3770-5,2930.179443359375,0,60665.47081017494
0,MUL1773-7,2868.746337890625,0,60665.47081017494
0,WOZ20406-3,2797.5908203125,0,60665.47081017494
0,PMUL1827-5,2865.4326171875,0,60665.47081017494
0,WOZ20575-1,2622.873779296875,0,60665.47081017494
0,MUL0232-4,2858.0107421875,0,60665.47081017494
0,WOZ20645-1,2343.275146484375,0,60665.47081017494
0,PMUL2642-7,2858.747314453125,0,60665.47081017494
0,MUL0109-7,2903.62646484375,0,60665.47081017494
0,PMUL3559-4,2841.45166015625,0,60665.47081017494
0,MUL1267-5,2832.9072265625,0,60665.47081017494
0,MUL1573-1,2888.298828125,0,60665.47081017494
0,SNG01697-1,2358.622802734375,0,60665.47081017494
0,SNG0925-4,2362.070068359375,0,60665.47081017494
0,PMUL4866-9,2720.22119140625,0,60665.47081017494
0,MUL2527-4,2891.326171875,0,60665.47081017494
0,WOZ20293-2,2417.754638671875,0,60665.47081017494
0,SNG0403-2,2815.59375,0,60665.47081017494
0,PMUL0943-9,2907.551513671875,0,60665.47081017494
0,PMUL1773-2,2896.341552734375,0,60665.47081017494
0,MUL1581-5,2829.83935546875,0,60665.47081017494
0,PMUL1014-3,2794.856689453125,0,60665.47081017494
0,PMUL0192-3,2377.97021484375,0,60665.47081017494
0,MUL2537-6,2786.38232421875,0,60665.47081017494
0,SNG1052-2,2135.02001953125,0,60665.47081017494
0,PMUL3914-7,2819.57958984375,0,60665.47081017494
0,PMUL4214-5,2433.895751953125,0,60665.47081017494
0,PMUL0678-7,2681.917236328125,0,60665.47081017494
0,PMUL2522-5,2758.22509765625,0,60665.47081017494
0,PMUL2180-5,2799.537109375,0,60665.47081017494
0,MUL1320-2,2925.203125,0,60665.47081017494
0,SSNG0357-4,2871.767333984375,0,60665.47081017494
0,MUL0382-5,2811.3349609375,0,60665.47081017494
0,PMUL1324-3,2875.278076171875,0,60665.47081017494
0,PMUL2475-8,2773.70361328125,0,60665.47081017494
0,SNG0301-2,2867.820556640625,0,60665.47081017494
0,PMUL0703-4,2732.5244140625,0,60665.47081017494
0,PMUL0552-2,2832.42236328125,0,60665.47081017494
0,MUL1922-5,2801.40478515625,0,60665.47081017494
0,MUL1281-7,2801.3291015625,0,60665.47081017494
0,PMUL2911-4,2833.901611328125,0,60665.47081017494
0,SNG0458-1,2817.394287109375,0,60665.47081017494
0,PMUL3873-5,2798.529296875,0,60665.47081017494
0,SNG02137-3,2806.410888671875,0,60665.47081017494
0,SNG0642-2,2952.069091796875,0,60665.47081017494
0,MUL2647-5,2702.8056640625,0,60665.47081017494
0,PMUL3829-1,2855.089111328125,0,60665.47081017494
0,SNG01406-3,2816.872802734375,0,60665.47081017494
0,MUL0250-9,2872.913818359375,0,60665.47081017494
0,PMUL2090-3,2799.71923828125,0,60665.47081017494
0,PMUL2157-2,2207.501708984375,0,60665.47081017494
0,MUL1572-7,2743.6826171875,0,60665.47081017494
0,SNG0740-2,2870.939208984375,0,60665.47081017494
0,SNG1144-3,2803.458740234375,0,60665.47081017494
0,PMUL1838-4,2842.145751953125,0,60665.47081017494
0,SNG0763-3,2885.40185546875,0,60665.47081017494
0,MUL2464-4,2826.830322265625,0,60665.47081017494
0,MUL1284-7,2663.4755859375,0,60665.47081017494
0,SNG01248-3,2385.947021484375,0,60665.47081017494
0,PMUL4103-9,2837.635498046875,0,60665.47081017494
0,WOZ20208-2,2389.767822265625,0,60665.47081017494
0,PMUL4694-2,2889.0869140625,0,60665.47081017494
0,SNG0614-3,2172.01806640625,0,60665.47081017494
0,PMUL0386-5,2822.3720703125,0,60665.47081017494
0,SNG0291-3,2819.16455078125,0,60665.47081017494
0,SSNG0006-1,2785.894775390625,0,60665.47081017494
0,SSNG0361-4,2775.447265625,0,60665.47081017494
0,SNG0091-0,2882.376220703125,0,60665.47081017494
0,PMUL4966-4,2859.27392578125,0,60665.47081017494
0,WOZ20550-2,2742.404052734375,0,60665.47081017494
0,PMUL1030-8,2739.111083984375,0,60665.47081017494
0,SNG01529-1,2812.41552734375,0,60665.47081017494
0,MUL2674-1,2732.157470703125,0,60665.47081017494
0,PMUL3697-4,2827.39599609375,0,60665.47081017494
0,MUL1348-9,2806.422607421875,0,60665.47081017494
0,PMUL3138-4,2843.94921875,0,60665.47081017494
0,PMUL1375-5,2741.66748046875,0,60665.47081017494
0,PMUL0272-5,2890.447509765625,0,60665.47081017494
0,PMUL0638-6,2774.51708984375,0,60665.47081017494
0,PMUL0853-2,2900.462158203125,0,60665.47081017494
0,PMUL4464-4,2791.26708984375,0,60665.47081017494
0,PMUL0770-7,2811.963134765625,0,60665.47081017494
0,PMUL0980-3,2892.83935546875,0,60665.47081017494
0,MUL2565-3,2865.846923828125,0,60665.47081017494
0,PMUL4372-5,2869.453857421875,0,60665.47081017494
0,PMUL4090-2,2649.646728515625,0,60665.47081017494
0,PMUL4006-3,2868.38525390625,0,60665.47081017494
0,MUL2379-2,2790.18310546875,0,60665.47081017494
0,MUL2008-7,2864.81689453125,0,60665.47081017494
0,PMUL4085-8,2568.001220703125,0,60665.47081017494
0,SSNG0042-3,2838.827880859375,0,60665.47081017494
0,PMUL2681-6,2689.814697265625,0,60665.47081017494
0,SNG0387-3,2740.67333984375,0,60665.47081017494
0,PMUL4102-8,2801.509521484375,0,60665.47081017494
0,MUL1075-8,2872.97119140625,0,60665.47081017494
0,MUL2191-5,2769.37841796875,0,60665.47081017494
0,PMUL4604-5,2877.739990234375,0,60665.47081017494
0,PMUL1366-3,2867.783935546875,0,60665.47081017494
0,PMUL0209-5,2795.226806640625,0,60665.47081017494
0,SNG0630-2,2853.82568359375,0,60665.47081017494
0,PMUL3019-3,2859.99658203125,0,60665.47081017494
0,MUL1937-5,2872.0810546875,0,60665.47081017494
0,PMUL3670-5,2871.27294921875,0,60665.47081017494
0,PMUL3504-2,2850.589599609375,0,60665.47081017494
0,SNG02265-6,2827.40966796875,0,60665.47081017494
0,PMUL1258-3,2855.85693359375,0,60665.47081017494
0,MUL2150-5,2804.412109375,0,60665.47081017494
0,PMUL3078-5,2781.069091796875,0,60665.47081017494
0,MUL0084-4,2861.135498046875,0,60665.47081017494
0,PMUL4869-9,2910.745849609375,0,60665.47081017494
0,WOZ20652-3,2845.697509765625,0,60665.47081017494
0,PMUL2861-8,2857.34326171875,0,60665.47081017494
0,WOZ20296-1,2865.201416015625,0,60665.47081017494
0,WOZ20255-3,2799.253173828125,0,60665.47081017494
0,SNG0300-2,2825.31689453125,0,60665.47081017494
0,WOZ20235-4,2613.79248046875,0,60665.47081017494
0,PMUL2022-4,2845.90771484375,0,60665.47081017494
0,PMUL4334-7,2745.529541015625,0,60665.47081017494
0,SNG0079-2,2723.329833984375,0,60665.47081017494
0,SNG0066-1,2453.6767578125,0,60665.47081017494
0,WOZ20549-2,2549.776123046875,0,60665.47081017494
0,SNG1228-3,2829.642333984375,0,60665.47081017494
0,WOZ20540-3,2789.713134765625,0,60665.47081017494
0,PMUL0584-8,2788.216064453125,0,60665.47081017494
0,SNG1344-2,2066.44482421875,0,60665.47081017494
0,PMUL4203-3,2924.632568359375,0,60665.47081017494
0,PMUL3584-6,2819.127685546875,0,60665.47081017494
0,PMUL0219-8,2728.67138671875,0,60665.47081017494
0,PMUL0027-10,2882.166259765625,0,60665.47081017494
0,PMUL1890-4,2831.314208984375,0,60665.47081017494
0,MUL1774-3,2876.3330078125,0,60665.47081017494
0,MUL2424-3,2847.375,0,60665.47081017494
0,PMUL3243-3,2814.4345703125,0,60665.47081017494
0,WOZ20354-1,2091.153564453125,0,60665.47081017494
0,PMUL2388-1,2606.953369140625,0,60665.47081017494
0,SNG01827-1,2766.91552734375,0,60665.47081017494
0,SNG0534-1,2863.881103515625,0,60665.47081017494
0,PMUL4871-4,2709.73828125,0,60665.47081017494
0,MUL2156-7,2854.98681640625,0,60665.47081017494
0,PMUL1798-4,2795.595458984375,0,60665.47081017494
0,WOZ20011-2,2908.84814453125,0,60665.47081017494
0,PMUL4857-9,2878.0869140625,0,60665.47081017494
0,SNG0648-1,2068.89013671875,0,60665.47081017494
0,WOZ20070-2,2358.8125,0,60665.47081017494
0,PMUL2833-7,2871.35791015625,0,60665.47081017494
0,WOZ20096-3,2862.87646484375,0,60665.47081017494
0,PMUL3181-5,2745.837890625,0,60665.47081017494
0,PMUL0474-8,2857.109375,0,60665.47081017494
0,WOZ20028-5,2807.10302734375,0,60665.47081017494
0,PMUL4098-7,2790.950927734375,0,60665.47081017494
0,SNG1100-3,2702.016357421875,0,60665.47081017494
0,SSNG0195-4,2690.416259765625,0,60665.47081017494
0,PMUL4045-6,2860.522216796875,0,60665.47081017494
0,PMUL2116-5,2797.5126953125,0,60665.47081017494
0,WOZ20593-2,2354.08154296875,0,60665.47081017494
0,PMUL0485-4,2867.0322265625,0,60665.47081017494
0,PMUL0964-2,2864.194091796875,0,60665.47081017494
0,MUL0270-7,2830.69775390625,0,60665.47081017494
0,PMUL2035-8,2736.355224609375,0,60665.47081017494
0,PMUL2133-3,2823.857666015625,0,60665.47081017494
0,MUL0648-2,2814.375,0,60665.47081017494
0,PMUL0165-10,2783.091552734375,0,60665.47081017494
0,PMUL4518-4,2826.398193359375,0,60665.47081017494
0,PMUL1603-5,2733.95458984375,0,60665.47081017494
0,SNG1278-2,2855.8759765625,0,60665.47081017494
0,MUL1448-4,2863.296630859375,0,60665.47081017494
0,PMUL1656-2,2836.338134765625,0,60665.47081017494
0,PMUL4478-2,2802.48291015625,0,60665.47081017494
0,WOZ20079-4,2887.527587890625,0,60665.47081017494
0,WOZ20150-2,2890.06298828125,0,60665.47081017494
0,PMUL0991-2,2666.893310546875,0,60665.47081017494
0,SNG0502-3,2791.024658203125,0,60665.47081017494
0,WOZ20474-6,2823.482177734375,0,60665.47081017494
0,MUL0590-6,2930.3916015625,0,60665.47081017494
0,PMUL1549-3,2767.468505859375,0,60665.47081017494
0,PMUL2121-4,2744.864013671875,0,60665.47081017494
0,WOZ20294-5,2604.779541015625,0,60665.47081017494
0,MUL0339-3,2885.005615234375,0,60665.47081017494
0,MUL2169-6,2789.8623046875,0,60665.47081017494
0,WOZ20038-3,2715.32177734375,0,60665.47081017494
0,SNG1327-1,2851.300537109375,0,60665.47081017494
0,WOZ20629-4,2745.869140625,0,60665.47081017494
0,SNG1394-0,2114.281982421875,0,60665.47081017494
0,MUL1714-8,2836.169921875,0,60665.47081017494
0,PMUL4790-7,2833.251953125,0,60665.47081017494
0,PMUL0043-7,2785.0498046875,0,60665.47081017494
0,PMUL2479-5,2807.51806640625,0,60665.47081017494
0,SNG01856-2,2260.35107421875,0,60665.47081017494
0,WOZ20675-3,2694.421142578125,0,60665.47081017494
0,PMUL2730-6,2867.883544921875,0,60665.47081017494
0,PMUL3799-5,2829.93896484375,0,60665.47081017494
0,PMUL2310-3,2051.64697265625,0,60665.47081017494
0,SNG1205-3,2859.6005859375,0,60665.47081017494
0,MUL0223-4,2856.13720703125,0,60665.47081017494
0,MUL0074-2,2811.2744140625,0,60665.47081017494
0,PMUL1792-6,2863.391357421875,0,60665.47081017494
0,PMUL1778-3,2847.51708984375,0,60665.47081017494
0,MUL0015-8,2277.171875,0,60665.47081017494
0,PMUL2189-11,2851.92578125,0,60665.47081017494
0,PMUL4110-5,2845.336669921875,0,60665.47081017494
0,PMUL0417-4,2821.20947265625,0,60665.47081017494
0,MUL0727-4,2819.941650390625,0,60665.47081017494
0,PMUL1843-6,2751.466796875,0,60665.47081017494
0,WOZ20311-2,2371.553466796875,0,60665.47081017494
0,PMUL2130-11,2831.49951171875,0,60665.47081017494
0,PMUL3738-3,2815.33544921875,0,60665.47081017494
0,SNG1255-3,2460.3671875,0,60665.47081017494
0,MUL1084-9,2693.091552734375,0,60665.47081017494
0,WOZ20346-0,2165.51953125,0,60665.47081017494
0,PMUL4651-3,2855.077392578125,0,60665.47081017494
0,SNG01728-4,2498.814453125,0,60665.47081017494
0,WOZ20329-1,2965.38818359375,0,60665.47081017494
0,MUL1403-4,2797.604736328125,0,60665.47081017494
0,SSNG0008-3,2835.639404296875,0,60665.47081017494
0,PMUL3741-2,2851.383544921875,0,60665.47081017494
0,PMUL1940-1,2817.621337890625,0,60665.47081017494
0,SNG1196-0,2214.513671875,0,60665.47081017494
