round,selected_turn_id,max_entropy,select_turn_per_round_time
0,SNG0869-1,2475.32861328125,79832.78914523125
0,WOZ20630-3,2542.540283203125,79832.78914523125
0,PMUL4565-1,2482.633056640625,79832.78914523125
0,SSNG0016-2,2501.2861328125,79832.78914523125
0,SNG1256-1,2422.70458984375,79832.78914523125
0,SNG02350-2,2469.571533203125,79832.78914523125
0,PMUL2443-1,2477.947021484375,79832.78914523125
0,PMUL4175-2,2584.3994140625,79832.78914523125
0,PMUL4127-1,2430.937744140625,79832.78914523125
0,PMUL2225-0,2443.90234375,79832.78914523125
0,MUL0119-3,2439.127685546875,79832.78914523125
0,MUL1253-1,2591.273193359375,79832.78914523125
0,MUL1666-0,2459.43115234375,79832.78914523125
0,PMUL4320-2,2463.01416015625,79832.78914523125
0,WOZ20334-2,2576.80908203125,79832.78914523125
0,WOZ20509-4,2494.769287109375,79832.78914523125
0,PMUL2936-0,2508.5419921875,79832.78914523125
0,PMUL3860-1,2466.316650390625,79832.78914523125
0,WOZ20675-3,2611.35546875,79832.78914523125
0,PMUL4772-2,2543.05078125,79832.78914523125
0,PMUL4086-1,2407.844970703125,79832.78914523125
0,SNG1157-4,2438.72607421875,79832.78914523125
0,PMUL0008-1,2547.668212890625,79832.78914523125
0,SSNG0237-2,2540.646728515625,79832.78914523125
0,PMUL0825-4,2506.227294921875,79832.78914523125
0,SNG02210-2,2726.152099609375,79832.78914523125
0,PMUL0910-1,2529.841064453125,79832.78914523125
0,MUL2240-1,2493.973388671875,79832.78914523125
0,PMUL3132-1,2513.311767578125,79832.78914523125
0,MUL0982-4,2576.40087890625,79832.78914523125
0,SSNG0195-1,2529.0087890625,79832.78914523125
0,SNG1344-1,2545.871826171875,79832.78914523125
0,PMUL1728-1,2545.07861328125,79832.78914523125
0,SNG0574-1,2615.76806640625,79832.78914523125
0,PMUL2847-2,2469.62353515625,79832.78914523125
0,PMUL1709-7,2561.149169921875,79832.78914523125
0,MUL0262-2,2499.027099609375,79832.78914523125
0,PMUL0513-2,2498.162841796875,79832.78914523125
0,PMUL3510-1,2471.094970703125,79832.78914523125
0,MUL1000-0,2518.644775390625,79832.78914523125
0,MUL2085-1,2518.58984375,79832.78914523125
0,WOZ20437-2,2471.98681640625,79832.78914523125
0,WOZ20327-1,2521.854736328125,79832.78914523125
0,SNG0309-3,2406.374267578125,79832.78914523125
0,MUL2633-5,2500.696533203125,79832.78914523125
0,SNG01666-0,2545.652587890625,79832.78914523125
0,PMUL1030-1,2520.4658203125,79832.78914523125
0,SNG01210-1,2527.631103515625,79832.78914523125
0,PMUL3288-1,2544.88427734375,79832.78914523125
0,PMUL4651-4,2518.345703125,79832.78914523125
0,SNG0723-4,2472.213623046875,79832.78914523125
0,WOZ20341-2,2518.212646484375,79832.78914523125
0,SSNG0379-1,2473.615234375,79832.78914523125
0,PMUL0156-3,2508.107666015625,79832.78914523125
0,MUL0788-0,2550.50634765625,79832.78914523125
0,SNG0353-1,2772.830322265625,79832.78914523125
0,PMUL0678-1,2581.86669921875,79832.78914523125
0,SNG1160-1,2493.47705078125,79832.78914523125
0,PMUL1405-8,2387.213623046875,79832.78914523125
0,SNG0341-1,2478.97314453125,79832.78914523125
