round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
0,PMUL3372-0,2558.716796875,0,78968.71225905418
0,MUL0056-0,2564.084716796875,0,78968.71225905418
0,MUL2362-0,2619.874755859375,0,78968.71225905418
0,WOZ20363-0,2823.3046875,0,78968.71225905418
0,MUL1371-12,2777.80859375,0,78968.71225905418
0,PMUL4585-2,2651.548583984375,0,78968.71225905418
0,PMUL2101-3,2571.467529296875,0,78968.71225905418
0,MUL0355-1,2453.161376953125,0,78968.71225905418
0,SNG02051-0,2527.53515625,0,78968.71225905418
0,MUL2210-2,2498.397216796875,0,78968.71225905418
0,MUL0578-2,2527.234375,0,78968.71225905418
0,SNG0470-3,2525.45458984375,0,78968.71225905418
0,PMUL1094-0,2543.939697265625,0,78968.71225905418
0,PMUL2001-2,2618.677734375,0,78968.71225905418
0,PMUL4102-3,2529.916259765625,0,78968.71225905418
0,PMUL2296-7,2506.465087890625,0,78968.71225905418
0,MUL1447-7,2554.174072265625,0,78968.71225905418
0,WOZ20437-1,2688.220458984375,0,78968.71225905418
0,MUL1978-2,2884.977783203125,0,78968.71225905418
0,PMUL3864-5,2530.427978515625,0,78968.71225905418
0,PMUL0490-1,2647.880615234375,0,78968.71225905418
0,MUL1321-2,2802.9140625,0,78968.71225905418
0,PMUL4715-0,2561.079345703125,0,78968.71225905418
0,MUL0851-3,2555.9833984375,0,78968.71225905418
0,PMUL0706-1,2576.96630859375,0,78968.71225905418
0,PMUL1028-3,2693.85693359375,0,78968.71225905418
0,WOZ20442-0,2649.21923828125,0,78968.71225905418
0,SNG1351-2,2525.390869140625,0,78968.71225905418
0,PMUL2552-0,2641.779541015625,0,78968.71225905418
0,MUL1832-0,2531.8662109375,0,78968.71225905418
0,SNG01283-0,2608.8017578125,0,78968.71225905418
0,PMUL0714-0,2570.523681640625,0,78968.71225905418
0,PMUL1786-4,2512.414794921875,0,78968.71225905418
0,MUL1284-1,2561.54443359375,0,78968.71225905418
0,WOZ20151-1,2593.56640625,0,78968.71225905418
0,WOZ20501-1,2563.19677734375,0,78968.71225905418
0,PMUL3208-4,2559.806884765625,0,78968.71225905418
0,MUL1593-2,2684.6953125,0,78968.71225905418
0,WOZ20159-0,2539.377685546875,0,78968.71225905418
0,SNG1385-3,2548.828369140625,0,78968.71225905418
0,MUL1324-1,2676.20458984375,0,78968.71225905418
0,WOZ20406-2,2588.96728515625,0,78968.71225905418
0,SNG1116-0,2821.31591796875,0,78968.71225905418
0,MUL2312-4,2553.483642578125,0,78968.71225905418
0,MUL0024-2,2577.528564453125,0,78968.71225905418
0,PMUL0975-4,2465.709228515625,0,78968.71225905418
0,SSNG0290-1,2503.106201171875,0,78968.71225905418
0,SNG1214-2,2540.375244140625,0,78968.71225905418
0,MUL2144-0,2578.416259765625,0,78968.71225905418
0,SSNG0238-0,2601.960205078125,0,78968.71225905418
0,MUL0884-1,2602.404541015625,0,78968.71225905418
