round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
0,MUL2335-1,0,1953.7972412109375,61594.38909959793
0,MUL2002-2,0,2111.358154296875,61594.38909959793
0,PMUL1875-4,0,1877.986083984375,61594.38909959793
0,PMUL0153-2,0,2218.264404296875,61594.38909959793
0,SNG1222-2,0,2184.929443359375,61594.38909959793
0,PMUL2066-6,0,1843.1368408203125,61594.38909959793
0,PMUL0417-4,0,2172.700439453125,61594.38909959793
0,SNG0813-3,0,2207.98974609375,61594.38909959793
0,PMUL2715-4,0,2352.19873046875,61594.38909959793
0,MUL2471-4,0,1967.4930419921875,61594.38909959793
0,SNG0439-1,0,2317.011474609375,61594.38909959793
0,SNG1389-4,0,1913.5675048828125,61594.38909959793
0,PMUL4882-5,0,2237.19580078125,61594.38909959793
0,MUL1807-2,0,2156.39892578125,61594.38909959793
0,WOZ20278-3,0,2170.5771484375,61594.38909959793
0,PMUL2202-3,0,1978.77880859375,61594.38909959793
0,MUL1054-3,0,2046.445068359375,61594.38909959793
0,MUL1047-2,0,2199.745849609375,61594.38909959793
0,WOZ20239-2,0,2228.640380859375,61594.38909959793
0,SNG0827-3,0,2296.639892578125,61594.38909959793
0,SNG1388-4,0,2161.123779296875,61594.38909959793
0,PMUL4525-11,0,2164.26220703125,61594.38909959793
0,MUL2445-1,0,2363.768310546875,61594.38909959793
0,PMUL1962-4,0,2644.3154296875,61594.38909959793
0,WOZ20321-4,0,2170.429931640625,61594.38909959793
0,WOZ20586-4,0,2283.279052734375,61594.38909959793
0,MUL2261-2,0,2249.554443359375,61594.38909959793
0,PMUL0614-3,0,2322.306640625,61594.38909959793
0,WOZ20478-1,0,2278.1787109375,61594.38909959793
0,MUL1164-2,0,2318.143310546875,61594.38909959793
0,PMUL2923-1,0,2244.021484375,61594.38909959793
0,SSNG0185-2,0,2298.522705078125,61594.38909959793
0,SNG0761-5,0,2006.5521240234375,61594.38909959793
0,PMUL1209-3,0,1772.417724609375,61594.38909959793
0,SNG0854-2,0,2074.406494140625,61594.38909959793
0,PMUL4935-12,0,1859.695556640625,61594.38909959793
0,PMUL1202-2,0,2574.730712890625,61594.38909959793
0,PMUL3274-4,0,2145.452392578125,61594.38909959793
0,PMUL4965-5,0,1968.171142578125,61594.38909959793
0,SNG0450-0,0,2404.300048828125,61594.38909959793
0,PMUL3746-2,0,2042.4605712890625,61594.38909959793
0,SNG0773-3,0,2087.802490234375,61594.38909959793
0,PMUL3357-6,0,2081.795166015625,61594.38909959793
0,PMUL2482-4,0,1807.2584228515625,61594.38909959793
0,MUL1380-5,0,2197.64697265625,61594.38909959793
0,WOZ20149-2,0,2064.033447265625,61594.38909959793
0,WOZ20553-4,0,2205.8447265625,61594.38909959793
0,MUL0240-1,0,2471.82861328125,61594.38909959793
0,SNG01794-2,0,2461.438720703125,61594.38909959793
0,PMUL3924-2,0,2007.326904296875,61594.38909959793
0,SNG0043-1,0,2108.125732421875,61594.38909959793
0,PMUL3799-6,0,2355.470703125,61594.38909959793
0,MUL2095-2,0,2141.221923828125,61594.38909959793
0,MUL1504-10,0,2489.048095703125,61594.38909959793
0,WOZ20189-3,0,2263.488525390625,61594.38909959793
0,SNG1094-2,0,2128.3583984375,61594.38909959793
0,MUL1366-3,0,1728.059326171875,61594.38909959793
0,SSNG0132-3,0,1875.3160400390625,61594.38909959793
0,PMUL0519-8,0,2794.80322265625,61594.38909959793
0,PMUL1343-3,0,2117.203369140625,61594.38909959793
0,MUL1984-4,0,1882.547119140625,61594.38909959793
0,PMUL2936-13,0,1927.6610107421875,61594.38909959793
0,PMUL4389-3,0,2343.6240234375,61594.38909959793
0,MUL1545-1,0,2036.7384033203125,61594.38909959793
0,PMUL1099-3,0,1933.2681884765625,61594.38909959793
0,MUL2576-2,0,2004.5274658203125,61594.38909959793
0,SNG02204-2,0,2223.052001953125,61594.38909959793
0,MUL1623-9,0,2126.69873046875,61594.38909959793
0,WOZ20654-2,0,2289.5732421875,61594.38909959793
0,PMUL3542-5,0,2413.85888671875,61594.38909959793
0,PMUL0916-2,0,2009.1046142578125,61594.38909959793
0,SSNG0196-4,0,2228.632080078125,61594.38909959793
0,WOZ20066-2,0,2223.794189453125,61594.38909959793
0,PMUL4979-4,0,1940.16455078125,61594.38909959793
0,MUL2381-1,0,2013.372314453125,61594.38909959793
0,MUL0174-4,0,1974.5872802734375,61594.38909959793
0,PMUL2965-4,0,2208.9228515625,61594.38909959793
0,WOZ20515-3,0,2247.484375,61594.38909959793
0,SNG0469-1,0,2113.78857421875,61594.38909959793
0,MUL0612-1,0,2047.975830078125,61594.38909959793
0,PMUL3847-3,0,2046.9007568359375,61594.38909959793
0,SNG01188-4,0,2225.2919921875,61594.38909959793
0,PMUL0836-3,0,1876.9683837890625,61594.38909959793
0,PMUL2522-5,0,2800.830810546875,61594.38909959793
0,MUL2481-2,0,2208.28662109375,61594.38909959793
0,WOZ20130-2,0,2191.4501953125,61594.38909959793
0,MUL2287-4,0,1878.5628662109375,61594.38909959793
0,SSNG0035-1,0,2526.53515625,61594.38909959793
0,PMUL0416-3,0,2268.47998046875,61594.38909959793
0,PMUL3768-3,0,1989.41357421875,61594.38909959793
0,MUL0491-5,0,2043.6151123046875,61594.38909959793
0,PMUL3177-3,0,1848.986083984375,61594.38909959793
0,PMUL0699-4,0,2894.840087890625,61594.38909959793
0,MUL1173-6,0,2002.798095703125,61594.38909959793
0,SNG02323-2,0,2142.66748046875,61594.38909959793
0,PMUL2787-2,0,2049.323974609375,61594.38909959793
0,MUL1980-1,0,2208.48681640625,61594.38909959793
0,PMUL4396-3,0,2246.18994140625,61594.38909959793
0,WOZ20291-2,0,2191.0859375,61594.38909959793
0,MUL2555-3,0,1970.0965576171875,61594.38909959793
0,PMUL1141-3,0,2111.17626953125,61594.38909959793
0,WOZ20653-2,0,2115.57861328125,61594.38909959793
0,PMUL4042-2,0,2718.279296875,61594.38909959793
0,PMUL3998-6,0,3166.677734375,61594.38909959793
0,PMUL4825-1,0,2392.0224609375,61594.38909959793
0,PMUL4376-10,0,2474.06640625,61594.38909959793
0,PMUL3288-4,0,2159.7939453125,61594.38909959793
0,PMUL0947-3,0,1946.635986328125,61594.38909959793
0,SNG0436-2,0,1894.172119140625,61594.38909959793
0,SNG1343-3,0,2006.5712890625,61594.38909959793
0,PMUL2208-2,0,2239.180419921875,61594.38909959793
0,MUL0299-1,0,2483.894287109375,61594.38909959793
0,PMUL3011-10,0,2195.2197265625,61594.38909959793
0,PMUL2999-2,0,1975.2430419921875,61594.38909959793
0,SSNG0118-2,0,3026.13330078125,61594.38909959793
0,PMUL3134-3,0,2444.41845703125,61594.38909959793
0,SSNG0263-3,0,1895.3280029296875,61594.38909959793
0,SSNG0124-3,0,2224.885986328125,61594.38909959793
0,MUL0143-10,0,2185.25146484375,61594.38909959793
0,WOZ20445-5,0,2046.016845703125,61594.38909959793
0,SSNG0268-2,0,2460.216552734375,61594.38909959793
0,PMUL2084-2,0,2357.6533203125,61594.38909959793
0,PMUL0246-2,0,2254.293701171875,61594.38909959793
0,MUL1099-4,0,1870.8992919921875,61594.38909959793
0,SNG0409-3,0,2931.560546875,61594.38909959793
0,MUL0188-2,0,2129.5185546875,61594.38909959793
0,PMUL2605-2,0,2369.19091796875,61594.38909959793
0,MUL1413-1,0,2183.58154296875,61594.38909959793
0,MUL0920-1,0,2298.31884765625,61594.38909959793
0,MUL0846-2,0,1961.8302001953125,61594.38909959793
0,PMUL0324-3,0,2059.156982421875,61594.38909959793
0,PMUL0026-4,0,1788.495849609375,61594.38909959793
0,PMUL1304-1,0,2341.69775390625,61594.38909959793
0,PMUL0194-6,0,2235.29833984375,61594.38909959793
0,WOZ20521-3,0,1910.8621826171875,61594.38909959793
0,SNG0011-2,0,1834.20068359375,61594.38909959793
0,SSNG0358-6,0,2171.7236328125,61594.38909959793
0,PMUL2855-7,0,2134.011962890625,61594.38909959793
0,PMUL1765-4,0,2088.8544921875,61594.38909959793
0,WOZ20316-2,0,2272.02880859375,61594.38909959793
0,PMUL4497-7,0,1979.231201171875,61594.38909959793
0,PMUL2186-2,0,2086.437744140625,61594.38909959793
0,SNG01821-2,0,2156.128662109375,61594.38909959793
0,SNG1348-2,0,2483.13720703125,61594.38909959793
0,PMUL4420-2,0,2169.477783203125,61594.38909959793
0,PMUL0149-2,0,2187.16064453125,61594.38909959793
0,WOZ20024-1,0,2268.15283203125,61594.38909959793
0,MUL2508-2,0,2356.72900390625,61594.38909959793
0,PMUL0081-3,0,1988.8641357421875,61594.38909959793
0,WOZ20509-4,0,2235.542724609375,61594.38909959793
0,WOZ20188-4,0,2150.026611328125,61594.38909959793
0,MUL1456-3,0,2087.33251953125,61594.38909959793
0,MUL0167-3,0,2181.128173828125,61594.38909959793
0,MUL0499-2,0,2284.68798828125,61594.38909959793
0,PMUL2946-2,0,2333.743896484375,61594.38909959793
0,PMUL0964-2,0,2180.90478515625,61594.38909959793
0,MUL0465-2,0,2158.658203125,61594.38909959793
0,PMUL4821-7,0,2014.2032470703125,61594.38909959793
0,PMUL2672-4,0,1936.71728515625,61594.38909959793
0,SNG1374-2,0,2023.6832275390625,61594.38909959793
0,PMUL3009-2,0,2028.114013671875,61594.38909959793
0,MUL0069-3,0,1964.8431396484375,61594.38909959793
0,SNG1298-2,0,2072.814208984375,61594.38909959793
0,SNG0679-3,0,3276.896728515625,61594.38909959793
0,WOZ20436-3,0,2296.94384765625,61594.38909959793
0,WOZ20457-3,0,1935.2861328125,61594.38909959793
0,MUL2131-2,0,2222.33154296875,61594.38909959793
0,MUL0157-11,0,1952.57861328125,61594.38909959793
0,MUL1524-2,0,1928.6619873046875,61594.38909959793
0,WOZ20595-3,0,2199.429443359375,61594.38909959793
0,SNG01712-3,0,2217.746826171875,61594.38909959793
0,MUL1328-1,0,3327.666015625,61594.38909959793
0,SSNG0195-3,0,2408.223388671875,61594.38909959793
0,SSNG0069-2,0,2195.703369140625,61594.38909959793
0,PMUL4901-3,0,2868.622314453125,61594.38909959793
0,MUL1272-5,0,2909.611083984375,61594.38909959793
0,SNG0963-4,0,2439.20361328125,61594.38909959793
0,MUL1038-4,0,2354.4140625,61594.38909959793
0,SSNG0372-3,0,3177.623046875,61594.38909959793
0,PMUL0340-1,0,2284.92919921875,61594.38909959793
0,MUL1134-6,0,2094.14013671875,61594.38909959793
0,PMUL1935-2,0,2406.4619140625,61594.38909959793
0,MUL0395-4,0,1892.012451171875,61594.38909959793
0,PMUL3284-4,0,2143.5234375,61594.38909959793
