round,selected_turn_id,max_entropy,min_confidence
0,PMUL2808-9,21.62004852294922,0
0,SNG02266-0,4.3780598640441895,0
0,SNG01824-0,3.2035088539123535,0
0,WOZ20636-0,0.9452311396598816,0
0,SSNG0125-2,3.9671709537506104,0
0,PMUL2149-8,26.956655502319336,0
0,MUL1190-4,17.04906463623047,0
0,SNG0958-1,3.274834394454956,0
0,MUL1429-0,5.237970352172852,0
0,MUL0115-8,7.089158058166504,0
0,MUL0461-2,12.221097946166992,0
0,PMUL1667-0,5.043618202209473,0
0,PMUL1871-0,5.961638450622559,0
0,PMUL3724-1,5.150417327880859,0
0,PMUL3172-6,10.654210090637207,0
0,PMUL4777-5,11.291994094848633,0
0,PMUL0331-7,11.261833190917969,0
0,SSNG0120-0,2.6885807514190674,0
0,WOZ20241-3,0.06041274219751358,0
0,SNG1389-4,4.292388916015625,0
0,PMUL0340-1,5.1860785484313965,0
0,MUL2032-0,6.353189945220947,0
0,MUL2141-0,5.255790710449219,0
0,PMUL3550-1,4.418008804321289,0
0,WOZ20501-4,2.2907333374023438,0
0,SNG01690-2,3.917543888092041,0
0,SNG0850-1,6.395173072814941,0
0,MUL2233-6,6.7318010330200195,0
0,PMUL3134-4,5.512529373168945,0
0,SNG1284-0,3.9747443199157715,0
0,SNG1303-0,4.88329553604126,0
0,PMUL1509-0,6.2397074699401855,0
0,PMUL4113-4,20.086746215820312,0
0,PMUL4784-3,8.877693176269531,0
0,SNG01728-0,2.773801803588867,0
0,WOZ20033-1,0.8111926913261414,0
0,WOZ20061-0,0.7879714369773865,0
0,MUL1265-6,7.953845977783203,0
0,SNG0064-1,5.37822961807251,0
0,MUL0811-6,3.6900100708007812,0
0,SNG0849-1,13.847007751464844,0
0,SNG0739-0,6.473637104034424,0
0,WOZ20615-0,0.731501042842865,0
0,PMUL0296-9,5.772747039794922,0
0,PMUL4624-0,7.532693386077881,0
0,PMUL4036-0,11.306203842163086,0
0,PMUL4845-3,7.811798095703125,0
0,MUL1413-0,15.136114120483398,0
0,MUL2094-0,16.33626937866211,0
0,MUL1875-3,35.86317443847656,0
0,MUL0359-0,7.889859676361084,0
0,PMUL3851-6,10.013497352600098,0
0,MUL0801-5,7.5557756423950195,0
0,MUL2367-2,8.964387893676758,0
0,PMUL4990-0,5.945919513702393,0
0,PMUL0706-0,12.55893611907959,0
0,PMUL3204-0,4.01115608215332,0
0,SNG1231-0,12.943554878234863,0
0,SNG0281-1,2.3750357627868652,0
0,SNG0254-0,1.4528074264526367,0
0,SNG0919-1,9.091437339782715,0
0,PMUL3058-0,5.483149528503418,0
0,MUL1182-5,25.834203720092773,0
0,MUL1721-5,3.501427412033081,0
0,MUL1339-0,10.428048133850098,0
