round,selected_turn_id,max_entropy,min_slot_acc,select_turn_per_round_time
0,PMUL0549-0,2749.8349609375,0,38544.4561855793
0,WOZ20234-2,2674.415283203125,0,38544.4561855793
0,PMUL0775-6,2651.65869140625,0,38544.4561855793
0,PMUL0133-2,2644.017822265625,0,38544.4561855793
0,PMUL3585-3,2574.705078125,0,38544.4561855793
0,MUL1389-4,2723.7880859375,0,38544.4561855793
0,PMUL2499-3,2765.939208984375,0,38544.4561855793
0,PMUL4210-3,2498.31005859375,0,38544.4561855793
0,PMUL0766-3,2644.83544921875,0,38544.4561855793
0,PMUL4785-5,2769.166259765625,0,38544.4561855793
0,PMUL1418-4,2631.421142578125,0,38544.4561855793
0,SNG0959-1,2353.241455078125,0,38544.4561855793
0,PMUL4642-11,2710.283203125,0,38544.4561855793
0,MUL1810-3,2591.684326171875,0,38544.4561855793
0,MUL0335-0,2684.314453125,0,38544.4561855793
0,MUL1998-4,2615.6875,0,38544.4561855793
0,WOZ20200-2,2528.8994140625,0,38544.4561855793
0,MUL0927-2,2576.152587890625,0,38544.4561855793
0,SNG01480-0,2702.765625,0,38544.4561855793
0,PMUL0620-4,2670.085693359375,0,38544.4561855793
0,PMUL2289-3,2413.923095703125,0,38544.4561855793
0,SNG0478-1,2675.5380859375,0,38544.4561855793
0,MUL1964-7,2637.756591796875,0,38544.4561855793
0,PMUL3903-3,2688.220458984375,0,38544.4561855793
0,PMUL1130-8,2759.056396484375,0,38544.4561855793
0,MUL0749-8,2470.577880859375,0,38544.4561855793
0,SNG1341-2,2659.454833984375,0,38544.4561855793
0,MUL0866-9,2713.90869140625,0,38544.4561855793
0,SNG0863-4,2529.9091796875,0,38544.4561855793
0,SNG01431-1,1980.57177734375,0,38544.4561855793
0,MUL0396-5,2778.042236328125,0,38544.4561855793
0,PMUL4750-8,2721.830810546875,0,38544.4561855793
0,WOZ20320-1,2253.17626953125,0,38544.4561855793
0,SNG0472-2,2725.8232421875,0,38544.4561855793
0,MUL2385-8,2688.63720703125,0,38544.4561855793
0,MUL2626-4,2699.642578125,0,38544.4561855793
0,SNG01652-2,2400.5537109375,0,38544.4561855793
0,PMUL0809-5,2609.091552734375,0,38544.4561855793
0,MUL1232-2,2713.425048828125,0,38544.4561855793
0,SNG0504-2,2694.63134765625,0,38544.4561855793
0,PMUL0661-4,2720.6923828125,0,38544.4561855793
0,MUL2167-4,2826.371337890625,0,38544.4561855793
0,PMUL2720-1,2405.686279296875,0,38544.4561855793
0,MUL0645-2,2731.713134765625,0,38544.4561855793
0,MUL0717-7,2794.689697265625,0,38544.4561855793
0,SNG1132-3,2111.21484375,0,38544.4561855793
0,PMUL4799-4,2258.08935546875,0,38544.4561855793
0,WOZ20543-1,2682.834716796875,0,38544.4561855793
0,PMUL4003-4,2679.661376953125,0,38544.4561855793
0,WOZ20142-2,2293.55419921875,0,38544.4561855793
0,WOZ20637-1,2102.693359375,0,38544.4561855793
0,PMUL3896-2,2317.122802734375,0,38544.4561855793
0,PMUL4391-11,2707.35693359375,0,38544.4561855793
0,MUL2471-4,2695.404052734375,0,38544.4561855793
0,PMUL0116-8,2759.861572265625,0,38544.4561855793
0,PMUL0481-3,2750.389404296875,0,38544.4561855793
0,MUL1424-2,2774.763427734375,0,38544.4561855793
0,MUL0940-3,2689.617431640625,0,38544.4561855793
0,MUL2213-2,2649.852783203125,0,38544.4561855793
0,MUL2062-5,2689.19677734375,0,38544.4561855793
0,MUL1744-4,2580.280517578125,0,38544.4561855793
0,MUL0872-6,2676.8740234375,0,38544.4561855793
0,MUL2266-2,2539.844482421875,0,38544.4561855793
0,PMUL3321-8,2603.17138671875,0,38544.4561855793
0,SNG0258-3,2691.42724609375,0,38544.4561855793
0,SSNG0302-3,2683.732421875,0,38544.4561855793
0,MUL1099-5,2753.155029296875,0,38544.4561855793
0,PMUL0021-4,2797.409912109375,0,38544.4561855793
0,SNG1351-2,2689.67626953125,0,38544.4561855793
0,PMUL0695-5,2707.591064453125,0,38544.4561855793
0,MUL0410-5,2669.977294921875,0,38544.4561855793
0,SSNG0166-2,2657.08642578125,0,38544.4561855793
0,SNG1144-3,2635.467529296875,0,38544.4561855793
0,SNG0382-2,2659.752197265625,0,38544.4561855793
0,PMUL4319-3,2578.873046875,0,38544.4561855793
0,SNG02313-4,2492.739501953125,0,38544.4561855793
0,PMUL3243-0,2677.43115234375,0,38544.4561855793
0,PMUL4937-1,2680.63916015625,0,38544.4561855793
0,PMUL3099-4,2647.807373046875,0,38544.4561855793
0,WOZ20585-0,2737.35107421875,0,38544.4561855793
0,PMUL4538-3,2459.976318359375,0,38544.4561855793
0,MUL1781-2,2630.5283203125,0,38544.4561855793
0,MUL2521-6,2679.09423828125,0,38544.4561855793
0,PMUL4666-6,2531.47802734375,0,38544.4561855793
0,PMUL0944-3,2599.9130859375,0,38544.4561855793
0,MUL0010-6,2746.97705078125,0,38544.4561855793
0,PMUL4232-3,2683.91748046875,0,38544.4561855793
0,MUL0683-1,2683.451171875,0,38544.4561855793
0,PMUL0306-0,2697.634521484375,0,38544.4561855793
0,MUL2006-2,2690.8427734375,0,38544.4561855793
0,MUL1223-7,2735.336669921875,0,38544.4561855793
0,PMUL1103-4,2664.49658203125,0,38544.4561855793
0,MUL0730-2,2717.05517578125,0,38544.4561855793
0,WOZ20083-0,2703.325927734375,0,38544.4561855793
0,PMUL0850-6,2608.78466796875,0,38544.4561855793
0,SNG0583-3,2668.093017578125,0,38544.4561855793
0,PMUL0257-8,2749.40283203125,0,38544.4561855793
0,SNG01842-4,2620.131103515625,0,38544.4561855793
0,SNG1040-2,2498.82373046875,0,38544.4561855793
0,PMUL0643-3,2768.05712890625,0,38544.4561855793
0,MUL1745-3,2659.40185546875,0,38544.4561855793
0,SSNG0051-4,2398.17333984375,0,38544.4561855793
0,SSNG0216-0,2700.50146484375,0,38544.4561855793
0,PMUL2434-12,2668.13427734375,0,38544.4561855793
0,PMUL3037-0,2729.477294921875,0,38544.4561855793
0,MUL0546-8,2726.935546875,0,38544.4561855793
0,WOZ20288-2,2165.110595703125,0,38544.4561855793
0,MUL2029-2,2717.563232421875,0,38544.4561855793
0,MUL2543-6,2622.04296875,0,38544.4561855793
0,SNG0048-3,2188.998291015625,0,38544.4561855793
0,PMUL0587-8,2224.133544921875,0,38544.4561855793
0,PMUL2143-8,2639.72802734375,0,38544.4561855793
0,SNG0082-2,2749.814208984375,0,38544.4561855793
0,PMUL2736-2,2660.95556640625,0,38544.4561855793
0,SSNG0298-3,2704.666748046875,0,38544.4561855793
0,PMUL3743-2,2705.857177734375,0,38544.4561855793
0,PMUL0283-0,2662.516357421875,0,38544.4561855793
0,PMUL0430-2,2690.610595703125,0,38544.4561855793
0,PMUL2066-9,2694.448486328125,0,38544.4561855793
0,PMUL4784-0,2709.197998046875,0,38544.4561855793
0,PMUL3954-1,2701.306884765625,0,38544.4561855793
0,MUL2653-4,2645.307861328125,0,38544.4561855793
0,PMUL3633-5,2623.08984375,0,38544.4561855793
0,PMUL4918-2,2694.71826171875,0,38544.4561855793
0,SSNG0362-4,2494.328125,0,38544.4561855793
0,WOZ20249-2,2427.11279296875,0,38544.4561855793
0,SNG1280-3,2200.71337890625,0,38544.4561855793
0,WOZ20532-2,2684.61083984375,0,38544.4561855793
0,PMUL2791-10,2692.940673828125,0,38544.4561855793
0,PMUL4010-1,2672.58544921875,0,38544.4561855793
0,PMUL4038-3,2741.425048828125,0,38544.4561855793
0,PMUL0379-3,2731.864501953125,0,38544.4561855793
0,WOZ20433-2,2498.16015625,0,38544.4561855793
0,WOZ20515-3,2660.92919921875,0,38544.4561855793
0,SNG0093-1,2214.634033203125,0,38544.4561855793
0,PMUL4535-5,2746.1552734375,0,38544.4561855793
0,WOZ20455-2,2593.66064453125,0,38544.4561855793
0,SSNG0312-3,2668.796630859375,0,38544.4561855793
0,MUL2033-3,2731.734130859375,0,38544.4561855793
0,PMUL2637-0,2718.155029296875,0,38544.4561855793
0,SNG01439-2,2070.08984375,0,38544.4561855793
0,PMUL1086-3,2680.122802734375,0,38544.4561855793
0,PMUL1864-4,2634.21630859375,0,38544.4561855793
0,MUL0031-4,2679.27685546875,0,38544.4561855793
0,PMUL4938-3,2620.710205078125,0,38544.4561855793
0,PMUL3877-3,2627.038818359375,0,38544.4561855793
0,MUL1495-2,2633.899169921875,0,38544.4561855793
0,SNG0997-5,2468.5615234375,0,38544.4561855793
0,SSNG0149-3,2251.87890625,0,38544.4561855793
0,WOZ20523-3,2646.55224609375,0,38544.4561855793
0,PMUL3732-4,2337.185546875,0,38544.4561855793
0,MUL0400-2,2659.302001953125,0,38544.4561855793
0,SNG0806-4,2747.73583984375,0,38544.4561855793
0,SNG1211-4,2702.16064453125,0,38544.4561855793
0,MUL0710-2,2803.641357421875,0,38544.4561855793
0,SNG0505-6,2679.828857421875,0,38544.4561855793
0,PMUL4650-1,2604.8857421875,0,38544.4561855793
0,SNG0297-3,2592.68212890625,0,38544.4561855793
0,PMUL1160-2,2286.863037109375,0,38544.4561855793
0,SNG1387-0,2657.614501953125,0,38544.4561855793
0,WOZ20181-3,2599.427734375,0,38544.4561855793
0,PMUL4811-1,2700.751708984375,0,38544.4561855793
0,SNG1081-2,2675.94921875,0,38544.4561855793
0,SNG1308-0,2724.630615234375,0,38544.4561855793
0,MUL0395-4,2779.1923828125,0,38544.4561855793
0,WOZ20622-2,2663.941650390625,0,38544.4561855793
0,PMUL0945-4,2631.4814453125,0,38544.4561855793
0,PMUL4182-5,2725.213623046875,0,38544.4561855793
0,PMUL2191-8,2601.177001953125,0,38544.4561855793
0,PMUL3207-6,2713.42529296875,0,38544.4561855793
0,PMUL3517-7,2535.910400390625,0,38544.4561855793
0,PMUL4553-7,2676.77978515625,0,38544.4561855793
0,SNG02265-4,2652.80322265625,0,38544.4561855793
0,SNG0914-3,2631.8896484375,0,38544.4561855793
0,PMUL0479-8,2599.728271484375,0,38544.4561855793
0,MUL2159-3,2639.108154296875,0,38544.4561855793
0,PMUL4578-2,2724.44140625,0,38544.4561855793
0,MUL0480-5,2678.25439453125,0,38544.4561855793
0,SNG0549-2,2557.697265625,0,38544.4561855793
0,PMUL1222-1,2754.519775390625,0,38544.4561855793
0,PMUL2334-6,2358.822509765625,0,38544.4561855793
0,PMUL2916-4,2624.8828125,0,38544.4561855793
0,MUL1970-1,2639.567626953125,0,38544.4561855793
0,SNG02242-2,2731.21728515625,0,38544.4561855793
0,PMUL1926-4,2687.03271484375,0,38544.4561855793
0,SNG01471-1,2654.588134765625,0,38544.4561855793
0,MUL1587-9,2655.989501953125,0,38544.4561855793
0,MUL2304-11,2730.994384765625,0,38544.4561855793
0,PMUL3480-4,2722.1591796875,0,38544.4561855793
0,MUL2480-1,2741.888916015625,0,38544.4561855793
0,MUL0455-3,2631.25634765625,0,38544.4561855793
0,MUL1621-8,2747.625244140625,0,38544.4561855793
0,PMUL4910-5,2351.391845703125,0,38544.4561855793
0,PMUL0991-2,2549.18798828125,0,38544.4561855793
0,MUL2323-3,2801.20068359375,0,38544.4561855793
0,SNG01794-5,2569.830810546875,0,38544.4561855793
0,MUL2161-3,2597.6826171875,0,38544.4561855793
0,PMUL0633-1,2709.97314453125,0,38544.4561855793
0,SSNG0352-1,2696.005126953125,0,38544.4561855793
0,MUL1625-2,2697.579833984375,0,38544.4561855793
0,PMUL1268-2,2667.8203125,0,38544.4561855793
0,PMUL0234-2,2328.74609375,0,38544.4561855793
0,MUL0446-4,2651.977294921875,0,38544.4561855793
0,PMUL4415-6,2629.09033203125,0,38544.4561855793
0,SNG01405-2,2081.322021484375,0,38544.4561855793
0,PMUL2253-1,2357.067138671875,0,38544.4561855793
0,MUL2375-3,2635.287353515625,0,38544.4561855793
0,MUL0280-4,2712.02099609375,0,38544.4561855793
0,MUL1041-1,2465.012451171875,0,38544.4561855793
0,PMUL2951-3,2781.830322265625,0,38544.4561855793
0,PMUL1392-3,2805.650634765625,0,38544.4561855793
0,MUL1161-4,2664.025146484375,0,38544.4561855793
0,SSNG0394-0,2663.1513671875,0,38544.4561855793
0,PMUL3369-3,2384.753662109375,0,38544.4561855793
0,PMUL4733-3,2556.85888671875,0,38544.4561855793
0,PMUL4743-0,2730.871337890625,0,38544.4561855793
0,PMUL1769-0,2703.481201171875,0,38544.4561855793
0,SNG1181-1,2647.930419921875,0,38544.4561855793
0,PMUL3691-4,2719.87451171875,0,38544.4561855793
0,PMUL2290-3,2073.968994140625,0,38544.4561855793
0,PMUL2941-12,2714.845703125,0,38544.4561855793
0,PMUL1331-5,2636.499755859375,0,38544.4561855793
0,SNG02013-3,2641.151611328125,0,38544.4561855793
0,SNG1141-3,2702.065673828125,0,38544.4561855793
0,SNG1320-0,2168.3291015625,0,38544.4561855793
0,WOZ20469-2,2444.864501953125,0,38544.4561855793
0,SNG0499-3,2709.09765625,0,38544.4561855793
0,PMUL2698-2,2236.133056640625,0,38544.4561855793
0,MUL0961-2,2646.5712890625,0,38544.4561855793
0,SSNG0054-4,2642.561279296875,0,38544.4561855793
0,PMUL1196-1,2455.0068359375,0,38544.4561855793
0,PMUL4532-6,2097.6318359375,0,38544.4561855793
0,SNG1222-2,2465.267333984375,0,38544.4561855793
0,MUL0303-1,2765.427490234375,0,38544.4561855793
0,MUL2447-10,2698.466064453125,0,38544.4561855793
0,PMUL1372-2,2655.36962890625,0,38544.4561855793
0,PMUL4804-4,2278.3154296875,0,38544.4561855793
0,PMUL4444-7,2606.899658203125,0,38544.4561855793
0,PMUL4494-1,2703.438720703125,0,38544.4561855793
0,SNG0052-2,2128.6337890625,0,38544.4561855793
0,PMUL4572-2,2599.968017578125,0,38544.4561855793
0,PMUL0884-3,2779.56005859375,0,38544.4561855793
0,PMUL0166-10,2665.78125,0,38544.4561855793
0,WOZ20266-0,2192.80615234375,0,38544.4561855793
0,MUL0380-3,2654.90478515625,0,38544.4561855793
0,SNG01529-2,2654.511962890625,0,38544.4561855793
0,SNG0042-0,2555.408935546875,0,38544.4561855793
0,SSNG0198-2,2655.907470703125,0,38544.4561855793
0,PMUL3770-1,2735.275634765625,0,38544.4561855793
0,SNG01339-2,2648.6171875,0,38544.4561855793
0,MUL1225-1,2629.968505859375,0,38544.4561855793
0,SNG0853-3,2638.419921875,0,38544.4561855793
0,SNG0548-2,2760.44580078125,0,38544.4561855793
0,MUL0136-6,2749.07080078125,0,38544.4561855793
0,PMUL2606-3,2508.93603515625,0,38544.4561855793
0,PMUL0888-3,2642.66259765625,0,38544.4561855793
0,PMUL4952-3,2674.123046875,0,38544.4561855793
0,PMUL3807-4,2641.910888671875,0,38544.4561855793
0,PMUL4706-3,2752.548095703125,0,38544.4561855793
0,PMUL0351-8,2616.373046875,0,38544.4561855793
0,PMUL3046-4,2689.0693359375,0,38544.4561855793
0,PMUL3939-10,2691.723388671875,0,38544.4561855793
0,SNG1166-3,2117.793212890625,0,38544.4561855793
0,PMUL3577-1,2650.318115234375,0,38544.4561855793
0,MUL1921-3,2771.948486328125,0,38544.4561855793
0,SSNG0084-6,2408.864013671875,0,38544.4561855793
0,SNG1133-2,2681.23193359375,0,38544.4561855793
0,PMUL3151-1,2543.834716796875,0,38544.4561855793
0,SNG0083-2,2712.575439453125,0,38544.4561855793
0,PMUL1862-8,2651.922119140625,0,38544.4561855793
0,SNG1319-3,2689.7001953125,0,38544.4561855793
0,SSNG0241-3,2293.937255859375,0,38544.4561855793
0,MUL1459-14,2725.176513671875,0,38544.4561855793
0,PMUL3353-4,2569.617431640625,0,38544.4561855793
0,PMUL2925-3,2721.928955078125,0,38544.4561855793
0,MUL2667-2,2711.830810546875,0,38544.4561855793
0,SNG01646-4,2597.41748046875,0,38544.4561855793
0,PMUL2158-7,2245.8427734375,0,38544.4561855793
0,MUL2641-4,2647.156494140625,0,38544.4561855793
0,PMUL4908-1,2727.767578125,0,38544.4561855793
0,SNG0303-1,2711.661376953125,0,38544.4561855793
0,WOZ20303-0,2339.012939453125,0,38544.4561855793
0,PMUL1494-3,2662.2509765625,0,38544.4561855793
0,SNG0986-4,2311.0986328125,0,38544.4561855793
0,PMUL2451-4,2626.93115234375,0,38544.4561855793
0,SNG1024-2,2463.428466796875,0,38544.4561855793
0,MUL2295-3,2626.927001953125,0,38544.4561855793
0,WOZ20421-1,2020.4620361328125,0,38544.4561855793
0,MUL1789-3,2612.970458984375,0,38544.4561855793
0,MUL1629-4,2680.110595703125,0,38544.4561855793
0,MUL1460-4,2659.31103515625,0,38544.4561855793
0,SNG0978-2,2739.5849609375,0,38544.4561855793
0,SNG0424-2,2683.15673828125,0,38544.4561855793
0,PMUL3879-7,2675.31494140625,0,38544.4561855793
0,SNG02229-2,2290.404541015625,0,38544.4561855793
0,PMUL3181-4,2288.493896484375,0,38544.4561855793
0,MUL2460-3,2690.64501953125,0,38544.4561855793
0,PMUL0907-7,2695.01904296875,0,38544.4561855793
0,MUL1429-6,2657.39794921875,0,38544.4561855793
0,MUL1138-8,2363.735595703125,0,38544.4561855793
0,MUL0406-3,2636.99951171875,0,38544.4561855793
0,MUL1600-3,2681.451171875,0,38544.4561855793
0,PMUL0359-8,2492.669677734375,0,38544.4561855793
0,SNG0033-1,2531.595947265625,0,38544.4561855793
0,WOZ20009-1,2666.436767578125,0,38544.4561855793
0,WOZ20277-3,2709.00830078125,0,38544.4561855793
0,SNG02103-2,2645.49072265625,0,38544.4561855793
0,SNG1289-3,2527.88525390625,0,38544.4561855793
0,SNG0411-4,2648.9970703125,0,38544.4561855793
0,SSNG0301-2,2614.087646484375,0,38544.4561855793
0,MUL2513-1,2600.71826171875,0,38544.4561855793
0,SSNG0048-1,2673.214111328125,0,38544.4561855793
0,MUL0345-3,2712.19580078125,0,38544.4561855793
0,PMUL4102-3,2657.2744140625,0,38544.4561855793
0,PMUL2913-4,2690.6552734375,0,38544.4561855793
0,PMUL3138-3,2648.577392578125,0,38544.4561855793
0,PMUL4951-5,2673.545654296875,0,38544.4561855793
0,PMUL4608-6,2647.8798828125,0,38544.4561855793
0,PMUL3455-5,2708.515380859375,0,38544.4561855793
0,SSNG0009-3,2689.243408203125,0,38544.4561855793
0,SNG1385-2,2649.2373046875,0,38544.4561855793
0,SSNG0264-2,2613.388916015625,0,38544.4561855793
0,PMUL2265-7,2755.1943359375,0,38544.4561855793
0,WOZ20084-3,2710.798583984375,0,38544.4561855793
0,PMUL2005-6,2502.803955078125,0,38544.4561855793
0,PMUL4896-2,2781.85302734375,0,38544.4561855793
0,MUL1106-3,2687.472412109375,0,38544.4561855793
0,PMUL2413-8,2466.011474609375,0,38544.4561855793
0,PMUL2669-9,2664.525634765625,0,38544.4561855793
0,MUL1711-5,2650.142333984375,0,38544.4561855793
0,SSNG0364-1,2651.56640625,0,38544.4561855793
0,WOZ20157-4,2385.879150390625,0,38544.4561855793
0,PMUL1696-6,2636.71337890625,0,38544.4561855793
0,MUL1962-2,2632.126708984375,0,38544.4561855793
0,MUL1841-4,2723.80615234375,0,38544.4561855793
0,MUL2169-6,2619.6806640625,0,38544.4561855793
0,PMUL1238-6,2187.754638671875,0,38544.4561855793
0,PMUL1750-0,2654.130126953125,0,38544.4561855793
0,SNG0652-1,2693.49658203125,0,38544.4561855793
0,PMUL0269-5,2066.642333984375,0,38544.4561855793
0,PMUL3383-2,2741.164306640625,0,38544.4561855793
0,MUL1151-4,2648.29541015625,0,38544.4561855793
0,MUL1653-4,2698.31201171875,0,38544.4561855793
0,MUL0518-5,2638.8642578125,0,38544.4561855793
0,MUL0658-2,2637.577392578125,0,38544.4561855793
0,SSNG0109-3,2309.05322265625,0,38544.4561855793
0,PMUL4732-5,2640.595947265625,0,38544.4561855793
0,PMUL0741-2,2633.5673828125,0,38544.4561855793
0,MUL0424-3,2668.755859375,0,38544.4561855793
0,SSNG0396-2,2543.591552734375,0,38544.4561855793
0,PMUL2176-2,2659.29541015625,0,38544.4561855793
0,MUL2102-7,2633.854248046875,0,38544.4561855793
0,SNG01753-3,2645.690673828125,0,38544.4561855793
0,PMUL4994-1,2614.63037109375,0,38544.4561855793
0,MUL1216-8,2584.169921875,0,38544.4561855793
0,SSNG0387-7,2302.144287109375,0,38544.4561855793
0,SNG1174-3,2062.14599609375,0,38544.4561855793
0,PMUL3216-12,2716.345947265625,0,38544.4561855793
0,MUL0723-1,2682.147705078125,0,38544.4561855793
0,SNG0278-4,2642.578857421875,0,38544.4561855793
0,PMUL2663-3,2806.5048828125,0,38544.4561855793
0,WOZ20127-2,2348.507568359375,0,38544.4561855793
0,MUL2589-2,2697.310791015625,0,38544.4561855793
0,PMUL3082-5,2658.8505859375,0,38544.4561855793
0,MUL1628-3,2639.883544921875,0,38544.4561855793
0,WOZ20353-2,2752.714111328125,0,38544.4561855793
0,MUL2469-5,2716.73388671875,0,38544.4561855793
0,SNG0794-1,2624.151123046875,0,38544.4561855793
0,WOZ20336-2,2650.468505859375,0,38544.4561855793
0,MUL2028-8,2606.304443359375,0,38544.4561855793
0,PMUL0854-0,2670.7744140625,0,38544.4561855793
0,WOZ20171-1,2189.597900390625,0,38544.4561855793
0,WOZ20501-3,2732.2890625,0,38544.4561855793
0,SNG0076-2,2646.6416015625,0,38544.4561855793
0,PMUL0621-10,2676.5556640625,0,38544.4561855793
0,PMUL2626-0,2567.049560546875,0,38544.4561855793
0,SNG01870-1,2674.2548828125,0,38544.4561855793
0,PMUL4216-3,2522.010498046875,0,38544.4561855793
0,PMUL1946-4,2753.676513671875,0,38544.4561855793
0,PMUL2121-5,2641.211669921875,0,38544.4561855793
0,PMUL0016-0,2449.22607421875,0,38544.4561855793
0,MUL1014-7,2634.87060546875,0,38544.4561855793
0,PMUL3857-4,2712.207763671875,0,38544.4561855793
0,SNG01988-4,2658.216064453125,0,38544.4561855793
0,MUL1593-1,2634.682861328125,0,38544.4561855793
0,PMUL3711-5,2615.677001953125,0,38544.4561855793
0,SNG0349-2,2598.327880859375,0,38544.4561855793
0,PMUL1540-1,2458.384765625,0,38544.4561855793
0,PMUL4396-7,2611.510986328125,0,38544.4561855793
0,PMUL1474-4,2642.898681640625,0,38544.4561855793
0,PMUL3467-4,2731.962890625,0,38544.4561855793
0,PMUL4723-6,2702.107666015625,0,38544.4561855793
0,PMUL1976-6,2714.403076171875,0,38544.4561855793
0,SNG1167-4,2375.134033203125,0,38544.4561855793
0,PMUL0949-2,2675.135009765625,0,38544.4561855793
0,MUL0609-0,2698.8984375,0,38544.4561855793
0,WOZ20425-3,2619.068359375,0,38544.4561855793
0,MUL0491-7,2567.7216796875,0,38544.4561855793
0,PMUL2243-2,2643.232666015625,0,38544.4561855793
0,PMUL2759-4,2781.348388671875,0,38544.4561855793
0,MUL1536-4,2597.413330078125,0,38544.4561855793
0,PMUL4580-8,2699.962158203125,0,38544.4561855793
0,PMUL2186-1,2647.832763671875,0,38544.4561855793
0,MUL1757-4,2633.1396484375,0,38544.4561855793
0,PMUL0833-3,2682.39208984375,0,38544.4561855793
0,PMUL2136-5,2577.72900390625,0,38544.4561855793
0,MUL2105-6,2693.7197265625,0,38544.4561855793
0,MUL0909-1,2644.031005859375,0,38544.4561855793
0,SNG0878-3,2462.778076171875,0,38544.4561855793
0,PMUL4202-6,2592.959228515625,0,38544.4561855793
0,PMUL1053-5,2670.2783203125,0,38544.4561855793
0,WOZ20101-2,2650.3291015625,0,38544.4561855793
0,PMUL1279-2,2780.95947265625,0,38544.4561855793
0,PMUL0727-6,2735.86279296875,0,38544.4561855793
0,SNG1200-4,2657.3173828125,0,38544.4561855793
0,WOZ20393-3,2333.91357421875,0,38544.4561855793
0,SSNG0142-2,2746.429443359375,0,38544.4561855793
0,MUL1792-4,2654.88134765625,0,38544.4561855793
0,SNG0067-1,2759.27783203125,0,38544.4561855793
0,MUL1674-3,2618.112548828125,0,38544.4561855793
0,MUL1100-1,2665.9990234375,0,38544.4561855793
0,PMUL0210-6,2491.423583984375,0,38544.4561855793
0,PMUL2899-3,2668.093017578125,0,38544.4561855793
0,PMUL4358-6,2626.859130859375,0,38544.4561855793
