round,selected_turn_id,max_entropy,select_turn_per_round_time
0,SNG0662-3,2667.931884765625,52102.070523262024
0,MUL1374-2,2722.00927734375,52102.070523262024
0,SSNG0106-1,2713.1669921875,52102.070523262024
0,SNG1315-1,2685.408203125,52102.070523262024
0,SSNG0340-4,2629.948486328125,52102.070523262024
0,MUL2645-2,2689.021484375,52102.070523262024
0,MUL1574-5,2747.811767578125,52102.070523262024
0,MUL1497-3,2718.42236328125,52102.070523262024
0,SNG02210-1,2610.136474609375,52102.070523262024
0,SNG01515-2,2669.748046875,52102.070523262024
0,WOZ20339-1,2664.257568359375,52102.070523262024
0,PMUL0065-1,2754.22998046875,52102.070523262024
0,PMUL3635-2,2660.726318359375,52102.070523262024
0,MUL0516-4,2669.330078125,52102.070523262024
0,PMUL0059-2,2750.7119140625,52102.070523262024
0,SNG02204-2,2598.632568359375,52102.070523262024
0,WOZ20158-4,2700.854736328125,52102.070523262024
0,PMUL2316-4,2679.520751953125,52102.070523262024
0,MUL0385-1,2710.41552734375,52102.070523262024
0,PMUL2632-3,2628.118896484375,52102.070523262024
0,SSNG0292-3,2740.7841796875,52102.070523262024
0,SNG0563-3,2663.248291015625,52102.070523262024
0,PMUL4008-7,2688.8271484375,52102.070523262024
0,PMUL2378-1,2728.196044921875,52102.070523262024
0,PMUL2493-3,2684.867431640625,52102.070523262024
0,WOZ20340-1,2687.402099609375,52102.070523262024
0,PMUL2597-3,2750.450439453125,52102.070523262024
0,PMUL1050-1,2614.513671875,52102.070523262024
0,PMUL0249-4,2705.725341796875,52102.070523262024
0,PMUL0413-11,2618.30615234375,52102.070523262024
0,PMUL0135-2,2684.4208984375,52102.070523262024
0,WOZ20589-3,2284.11474609375,52102.070523262024
0,PMUL4865-2,2785.802734375,52102.070523262024
0,MUL0934-6,2719.88525390625,52102.070523262024
0,MUL1769-4,2648.36181640625,52102.070523262024
0,PMUL2802-4,2717.021240234375,52102.070523262024
0,SNG0951-4,2646.64794921875,52102.070523262024
0,PMUL0656-4,2710.20947265625,52102.070523262024
0,SNG02013-0,2672.052734375,52102.070523262024
0,PMUL0749-2,2661.53271484375,52102.070523262024
0,MUL2534-5,2655.629150390625,52102.070523262024
0,SNG02097-3,2651.8447265625,52102.070523262024
0,MUL0134-7,2685.511962890625,52102.070523262024
0,PMUL1780-2,2705.9228515625,52102.070523262024
0,PMUL2135-6,2705.373779296875,52102.070523262024
0,MUL1001-5,1954.57763671875,52102.070523262024
0,MUL0715-6,2676.720703125,52102.070523262024
0,SNG01436-2,2722.11669921875,52102.070523262024
0,PMUL4763-2,2601.697998046875,52102.070523262024
0,MUL1026-3,2095.697998046875,52102.070523262024
0,PMUL1407-8,2631.141845703125,52102.070523262024
0,SNG0875-3,2675.63720703125,52102.070523262024
0,PMUL3621-3,2765.500244140625,52102.070523262024
0,MUL0913-4,2691.779296875,52102.070523262024
0,MUL1447-4,2689.02490234375,52102.070523262024
0,WOZ20362-3,2795.219482421875,52102.070523262024
0,WOZ20513-2,2647.60205078125,52102.070523262024
0,MUL0945-1,2696.021484375,52102.070523262024
0,MUL0358-1,2636.171875,52102.070523262024
0,SNG1300-2,2549.323486328125,52102.070523262024
0,PMUL3750-3,2746.22119140625,52102.070523262024
0,PMUL4992-8,2746.95458984375,52102.070523262024
0,SNG1234-1,2717.905517578125,52102.070523262024
0,SNG0309-1,2628.865234375,52102.070523262024
0,PMUL3132-4,2727.911865234375,52102.070523262024
0,PMUL3563-8,2711.970947265625,52102.070523262024
0,SSNG0168-5,2695.80224609375,52102.070523262024
0,WOZ20149-3,2788.189208984375,52102.070523262024
0,MUL0094-5,2712.0078125,52102.070523262024
0,PMUL4043-6,2630.181396484375,52102.070523262024
0,WOZ20517-4,2594.03955078125,52102.070523262024
0,PMUL4481-2,2728.23876953125,52102.070523262024
0,SNG0362-4,2632.1044921875,52102.070523262024
0,SSNG0363-3,2101.1044921875,52102.070523262024
0,SNG0579-2,2712.776123046875,52102.070523262024
0,PMUL1096-1,2631.218994140625,52102.070523262024
0,SSNG0057-2,2701.421142578125,52102.070523262024
0,MUL1894-3,2649.154052734375,52102.070523262024
0,PMUL2001-5,2756.6884765625,52102.070523262024
0,MUL1215-6,2708.935302734375,52102.070523262024
0,SNG01464-0,2467.149169921875,52102.070523262024
0,MUL2188-2,2735.31298828125,52102.070523262024
0,SSNG0097-6,2686.740234375,52102.070523262024
0,WOZ20229-2,2586.392822265625,52102.070523262024
0,PMUL2824-4,2018.758544921875,52102.070523262024
0,PMUL4470-2,2225.260498046875,52102.070523262024
0,SSNG0269-0,2627.3583984375,52102.070523262024
0,PMUL3747-5,2639.9287109375,52102.070523262024
0,PMUL2310-3,2143.990966796875,52102.070523262024
0,SSNG0267-4,2574.954833984375,52102.070523262024
0,SNG01666-1,2718.22900390625,52102.070523262024
0,MUL0157-2,2687.943603515625,52102.070523262024
0,PMUL4179-1,2812.21240234375,52102.070523262024
0,MUL1992-6,2647.74951171875,52102.070523262024
0,PMUL2772-4,2634.687744140625,52102.070523262024
0,SNG1197-2,2676.466796875,52102.070523262024
0,WOZ20666-2,2620.4501953125,52102.070523262024
0,WOZ20523-3,2650.1455078125,52102.070523262024
0,PMUL3435-10,2667.363525390625,52102.070523262024
0,PMUL0384-4,2720.84716796875,52102.070523262024
0,SNG0020-3,2698.727783203125,52102.070523262024
0,MUL1542-6,2597.297119140625,52102.070523262024
0,PMUL0536-0,2634.326416015625,52102.070523262024
0,PMUL0718-9,2664.869384765625,52102.070523262024
0,MUL1568-4,2679.707275390625,52102.070523262024
0,PMUL0639-4,2646.99267578125,52102.070523262024
0,SNG01841-2,2675.590576171875,52102.070523262024
0,PMUL4647-5,2688.96337890625,52102.070523262024
0,SNG01669-4,2688.842529296875,52102.070523262024
0,MUL1362-7,2747.495361328125,52102.070523262024
0,PMUL2246-5,2723.316650390625,52102.070523262024
0,PMUL3305-4,2768.312744140625,52102.070523262024
0,SNG1387-2,2641.949951171875,52102.070523262024
0,MUL0419-5,2627.189453125,52102.070523262024
0,PMUL2501-6,2701.34619140625,52102.070523262024
0,SNG0634-2,2632.6953125,52102.070523262024
0,PMUL0104-2,2296.70849609375,52102.070523262024
0,WOZ20626-2,2634.05517578125,52102.070523262024
0,PMUL3900-4,2719.956787109375,52102.070523262024
0,PMUL3483-3,2602.98583984375,52102.070523262024
0,MUL1337-5,2749.1240234375,52102.070523262024
0,SNG0569-4,2655.08447265625,52102.070523262024
0,PMUL2545-1,2078.864990234375,52102.070523262024
0,WOZ20600-1,2661.83349609375,52102.070523262024
0,PMUL1425-1,2657.440673828125,52102.070523262024
0,PMUL0703-2,2761.67138671875,52102.070523262024
0,PMUL0715-3,2656.10546875,52102.070523262024
0,MUL0424-1,2627.139404296875,52102.070523262024
0,MUL1229-2,2206.29443359375,52102.070523262024
0,PMUL2610-6,2715.225341796875,52102.070523262024
0,PMUL4493-7,2628.189208984375,52102.070523262024
0,PMUL0307-5,2616.107177734375,52102.070523262024
0,MUL1324-3,2755.967041015625,52102.070523262024
0,SNG0428-2,2581.817626953125,52102.070523262024
0,PMUL4609-1,2681.401123046875,52102.070523262024
0,PMUL2031-2,2654.18212890625,52102.070523262024
0,MUL1723-7,2656.98193359375,52102.070523262024
