round,selected_turn_id,max_entropy,min_confidence
0,SNG0944-4,0,271.367431640625
0,SNG1229-1,0,260.44403076171875
0,PMUL3552-4,0,500.9689636230469
0,PMUL3153-6,0,368.3851013183594
0,PMUL1398-5,0,406.33355712890625
0,SNG0956-7,0,541.5247192382812
0,PMUL4899-5,0,240.9754180908203
0,MUL1856-5,0,374.2608642578125
0,MUL1436-6,0,553.2953491210938
0,MUL2011-4,0,554.1012573242188
0,PMUL3597-5,0,371.7586975097656
0,MUL2276-7,0,494.5380554199219
0,PMUL2631-4,0,377.98651123046875
0,PMUL3046-6,0,573.0676879882812
0,WOZ20395-4,0,177.56207275390625
0,MUL0660-8,0,465.8266906738281
0,PMUL4774-6,0,324.0136413574219
0,SSNG0293-3,0,237.23638916015625
0,SNG02134-3,0,273.1895446777344
0,PMUL4607-4,0,447.0866394042969
0,PMUL1974-10,0,636.649169921875
0,PMUL1866-6,0,601.6649780273438
0,SNG02059-3,0,270.6183776855469
0,PMUL0551-6,0,607.5076293945312
0,PMUL2923-9,0,722.15869140625
0,MUL1801-5,0,283.8861389160156
0,PMUL3638-6,0,408.8627014160156
0,MUL1234-3,0,296.2339782714844
0,PMUL0749-8,0,440.9591369628906
0,PMUL0330-3,0,438.0675964355469
0,PMUL1972-6,0,652.1431274414062
0,SNG1244-2,0,177.73077392578125
0,PMUL2645-6,0,559.1435546875
0,PMUL2941-13,0,624.3945922851562
0,MUL1608-7,0,504.3634338378906
0,PMUL4018-4,0,458.9554748535156
0,PMUL4250-3,0,407.46319580078125
0,SSNG0021-5,0,392.85125732421875
0,MUL0069-8,0,598.6177368164062
0,PMUL4212-2,0,366.50567626953125
0,WOZ20627-1,0,178.02813720703125
0,MUL2333-3,0,512.2540893554688
0,PMUL3697-5,0,350.7566223144531
0,PMUL1729-7,0,498.3731689453125
0,PMUL3011-3,0,327.4565124511719
0,SNG0054-2,0,311.572265625
0,SNG1148-0,0,244.1529998779297
0,MUL2530-5,0,391.68194580078125
0,SNG01610-3,0,325.36663818359375
0,MUL1506-6,0,583.8562622070312
0,PMUL4527-4,0,479.5830383300781
0,PMUL2303-6,0,529.064453125
0,SNG1013-5,0,461.3439636230469
0,PMUL0037-10,0,284.5657958984375
0,PMUL4682-6,0,480.73553466796875
0,PMUL4169-7,0,584.1922607421875
0,PMUL2739-9,0,580.9960327148438
0,SNG02101-4,0,291.9385070800781
0,PMUL3749-6,0,341.6763610839844
0,PMUL1458-6,0,566.9423828125
0,MUL1796-6,0,264.01446533203125
0,PMUL4045-7,0,448.36968994140625
0,MUL0720-8,0,601.5208129882812
0,MUL2080-4,0,509.0508117675781
0,SNG0824-3,0,208.62237548828125
0,MUL0101-3,0,413.45574951171875
0,SNG01862-1,0,324.09698486328125
0,MUL0966-9,0,763.1724853515625
0,MUL0096-6,0,255.6016387939453
0,WOZ20098-3,0,242.62417602539062
0,MUL1745-5,0,364.2756652832031
0,SNG1272-2,0,137.43775939941406
0,SNG01711-2,0,289.004638671875
0,PMUL2583-9,0,835.7616577148438
0,MUL0247-5,0,351.29156494140625
0,PMUL4396-8,0,419.8767395019531
0,MUL1519-5,0,500.2825012207031
0,MUL0136-8,0,904.2203369140625
0,MUL0938-8,0,1082.1748046875
0,MUL0568-5,0,329.3465270996094
0,PMUL2258-2,0,365.27880859375
0,MUL0385-6,0,376.43426513671875
0,SNG01975-5,0,305.7757568359375
0,PMUL2440-8,0,580.1683349609375
0,SSNG0307-4,0,422.7159118652344
0,SSNG0143-3,0,359.669189453125
0,SNG02139-1,0,320.17120361328125
0,PMUL1859-8,0,420.9250183105469
0,WOZ20581-3,0,186.71047973632812
0,MUL1826-5,0,515.51220703125
0,WOZ20253-2,0,219.6280059814453
0,MUL1543-1,0,285.87109375
0,SNG1167-4,0,110.72845458984375
0,PMUL2391-3,0,197.67276000976562
0,PMUL1845-6,0,602.82275390625
0,MUL0756-6,0,446.3987121582031
0,WOZ20631-1,0,226.31195068359375
0,MUL2668-6,0,265.51666259765625
0,MUL0592-6,0,369.9226379394531
0,SNG0096-2,0,284.1922302246094
0,MUL2496-6,0,650.3712768554688
0,SSNG0185-2,0,415.84100341796875
0,MUL0781-5,0,466.8338317871094
0,PMUL1577-4,0,411.26141357421875
0,MUL2394-3,0,438.1903076171875
0,PMUL2451-9,0,802.9737548828125
0,SNG0971-2,0,245.01708984375
0,PMUL2602-6,0,388.8216247558594
0,WOZ20658-0,0,189.88714599609375
0,PMUL0347-2,0,262.6918640136719
0,PMUL0478-7,0,476.31915283203125
0,SNG1222-2,0,127.2269515991211
0,SNG01843-3,0,271.9808044433594
0,PMUL0144-8,0,526.004150390625
0,MUL0799-5,0,519.3765869140625
0,SNG01483-4,0,321.5784912109375
0,PMUL2290-3,0,206.9793243408203
0,WOZ20604-0,0,175.76300048828125
0,PMUL3674-4,0,370.2840270996094
0,PMUL4566-5,0,371.9023132324219
0,MUL0381-4,0,567.9004516601562
