round,selected_turn_id,max_entropy,select_turn_per_round_time
0,PMUL1855-1,2828.1630859375,69937.60666680336
0,MUL0059-1,2843.783447265625,69937.60666680336
0,MUL2516-4,2790.834228515625,69937.60666680336
0,MUL2019-2,2832.374755859375,69937.60666680336
0,MUL1582-3,2723.063720703125,69937.60666680336
0,MUL2123-0,2793.53857421875,69937.60666680336
0,MUL0704-1,2775.521240234375,69937.60666680336
0,SSNG0174-5,2740.310302734375,69937.60666680336
0,PMUL4227-3,2762.358154296875,69937.60666680336
0,PMUL4990-2,2735.48291015625,69937.60666680336
0,PMUL1038-4,2803.8564453125,69937.60666680336
0,PMUL3092-4,2795.86083984375,69937.60666680336
0,SNG0869-0,2805.958251953125,69937.60666680336
0,PMUL0672-5,2766.74755859375,69937.60666680336
0,PMUL1236-3,2818.42822265625,69937.60666680336
0,SNG1148-1,2641.372802734375,69937.60666680336
0,MUL1197-6,2717.0009765625,69937.60666680336
0,PMUL4214-2,2851.346435546875,69937.60666680336
0,PMUL1454-3,2794.5244140625,69937.60666680336
0,PMUL0477-2,2681.490966796875,69937.60666680336
0,MUL0262-5,2754.159423828125,69937.60666680336
0,SSNG0113-4,2748.69189453125,69937.60666680336
0,PMUL1443-1,2777.94677734375,69937.60666680336
0,SNG0015-0,2740.3046875,69937.60666680336
0,MUL0248-1,2735.30126953125,69937.60666680336
0,WOZ20398-0,2818.96630859375,69937.60666680336
0,MUL1743-1,2734.68212890625,69937.60666680336
0,PMUL2341-8,2766.8955078125,69937.60666680336
0,WOZ20240-3,2787.96337890625,69937.60666680336
0,MUL2549-1,2793.069091796875,69937.60666680336
0,PMUL1970-1,2789.363037109375,69937.60666680336
0,MUL0723-1,2723.823486328125,69937.60666680336
0,MUL1584-0,2774.248779296875,69937.60666680336
0,SNG02179-2,2743.037353515625,69937.60666680336
0,WOZ20166-1,2864.416015625,69937.60666680336
0,SNG01519-2,2813.49462890625,69937.60666680336
0,PMUL1448-1,2823.419921875,69937.60666680336
0,PMUL0335-1,2881.7880859375,69937.60666680336
0,WOZ20125-1,2751.18310546875,69937.60666680336
0,WOZ20205-1,2725.43310546875,69937.60666680336
0,MUL1769-2,2670.510009765625,69937.60666680336
0,MUL2052-1,2775.517333984375,69937.60666680336
0,PMUL2855-4,2792.92578125,69937.60666680336
0,PMUL1491-3,2811.73486328125,69937.60666680336
0,MUL1439-1,2763.76806640625,69937.60666680336
0,PMUL3442-2,2837.1767578125,69937.60666680336
0,MUL2253-4,2806.783935546875,69937.60666680336
0,SNG01373-0,2839.035888671875,69937.60666680336
0,MUL2024-2,2784.25830078125,69937.60666680336
0,PMUL1679-0,2710.857666015625,69937.60666680336
0,PMUL4661-6,2804.021240234375,69937.60666680336
0,MUL0133-3,2810.345947265625,69937.60666680336
0,PMUL2026-1,2757.422607421875,69937.60666680336
0,PMUL4501-2,2768.43505859375,69937.60666680336
0,SSNG0133-1,2761.662109375,69937.60666680336
0,WOZ20417-0,2659.54833984375,69937.60666680336
0,MUL1344-5,2796.14892578125,69937.60666680336
0,PMUL1919-2,2702.239013671875,69937.60666680336
0,SNG0050-3,2768.466552734375,69937.60666680336
0,PMUL0319-5,2816.688232421875,69937.60666680336
0,PMUL1787-1,2811.0078125,69937.60666680336
0,SNG0575-3,2625.099609375,69937.60666680336
0,MUL2201-1,2670.7890625,69937.60666680336
0,PMUL2201-0,2844.545654296875,69937.60666680336
0,PMUL4525-2,2716.4765625,69937.60666680336
0,SNG0786-1,2852.606689453125,69937.60666680336
0,SNG02132-3,2771.5732421875,69937.60666680336
0,PMUL2952-5,2786.08056640625,69937.60666680336
0,PMUL3941-2,2743.900634765625,69937.60666680336
0,SNG02026-1,2796.238037109375,69937.60666680336
0,PMUL3610-3,2738.103759765625,69937.60666680336
0,SNG0784-0,2800.8037109375,69937.60666680336
0,MUL0079-1,2768.981201171875,69937.60666680336
0,PMUL2538-2,2785.036376953125,69937.60666680336
0,MUL0883-4,2826.418701171875,69937.60666680336
0,PMUL4031-8,2750.154296875,69937.60666680336
0,PMUL3087-1,2781.064697265625,69937.60666680336
0,SNG1153-2,2813.157958984375,69937.60666680336
