round,selected_turn_id,max_entropy,min_confidence
0,PMUL1703-9,0,414.8254089355469
0,PMUL1103-4,0,337.11724853515625
0,WOZ20000-1,0,243.83737182617188
0,MUL0648-8,0,531.8533935546875
0,MUL2169-5,0,423.17657470703125
0,SNG01863-4,0,274.044677734375
0,SSNG0010-3,0,211.11778259277344
0,PMUL0049-3,0,415.0859680175781
0,MUL1629-5,0,597.9136352539062
0,MUL0958-5,0,779.5501708984375
0,PMUL2793-5,0,297.4816589355469
0,MUL0931-5,0,409.527099609375
0,SNG1181-2,0,303.0960693359375
0,WOZ20386-0,0,182.93360900878906
0,PMUL0610-6,0,573.8682861328125
0,SNG1379-3,0,203.16664123535156
0,WOZ20489-2,0,222.7510986328125
0,MUL2017-5,0,557.494873046875
0,PMUL4382-6,0,513.8860473632812
0,PMUL1372-4,0,323.70355224609375
0,PMUL3057-2,0,251.65447998046875
0,PMUL2743-2,0,299.74676513671875
0,MUL0342-4,0,367.21826171875
0,PMUL1646-10,0,365.7872009277344
0,MUL2357-8,0,532.1303100585938
0,SSNG0129-3,0,215.8102264404297
0,MUL0395-5,0,605.8623046875
0,PMUL0041-8,0,308.9165344238281
0,PMUL4222-9,0,405.0158996582031
0,WOZ20294-0,0,240.50408935546875
0,PMUL3578-8,0,384.3293151855469
0,SNG0472-2,0,439.9814758300781
0,SNG1291-3,0,226.31752014160156
0,MUL2023-9,0,444.64453125
0,SSNG0080-6,0,349.5544738769531
0,MUL2201-5,0,558.2384033203125
0,PMUL2108-6,0,203.73867797851562
0,MUL0216-6,0,598.6973266601562
0,PMUL3951-6,0,497.02899169921875
0,PMUL1494-7,0,408.07354736328125
0,MUL1375-3,0,346.1700134277344
0,MUL1172-11,0,910.2288208007812
0,PMUL2298-7,0,194.52333068847656
0,MUL0324-8,0,432.2709655761719
0,MUL1953-7,0,290.43194580078125
0,PMUL2817-7,0,443.1532287597656
0,MUL2599-6,0,512.0303955078125
0,PMUL1381-8,0,391.0028991699219
0,MUL2406-5,0,353.6007995605469
0,PMUL2254-3,0,354.7132873535156
0,MUL0259-7,0,636.8401489257812
0,SNG0337-2,0,290.4203796386719
0,WOZ20249-2,0,169.1807861328125
0,SNG0901-5,0,415.1261291503906
0,PMUL1417-5,0,324.5897521972656
0,SNG0473-4,0,298.77911376953125
0,MUL1534-6,0,351.3647766113281
0,MUL1098-9,0,545.4193115234375
0,WOZ20623-2,0,163.8601837158203
0,PMUL2030-5,0,306.5692138671875
0,SNG0612-4,0,173.6785888671875
0,MUL1194-8,0,575.2276611328125
0,SSNG0056-2,0,459.65972900390625
0,SNG0365-4,0,311.34912109375
0,MUL2475-6,0,305.57550048828125
0,PMUL4704-5,0,269.92938232421875
0,PMUL2912-6,0,545.24462890625
0,PMUL0926-7,0,661.6803588867188
0,MUL1188-7,0,477.63330078125
0,SNG01250-4,0,285.78619384765625
0,MUL0653-9,0,508.0958251953125
0,PMUL0747-3,0,292.52880859375
0,PMUL0829-9,0,660.1011352539062
