epoch,test_joint_acc,test_slot_acc
55.0,0.40576966666666664,0.9591726666666668
54.0,0.46947933333333336,0.9676839999999999
57.0,0.5084103333333334,0.9710946666666667
15.666666666666666,0.5133836666666666,0.9715573333333333
