round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
0,PMUL0166-1,0,2193.208984375,49156.75587964058
0,PMUL3527-1,0,2366.645751953125,49156.75587964058
0,PMUL2516-2,0,2466.92529296875,49156.75587964058
0,PMUL1239-0,0,2249.66796875,49156.75587964058
0,PMUL1417-1,0,2294.880615234375,49156.75587964058
0,PMUL1986-1,0,2501.96044921875,49156.75587964058
0,PMUL3214-1,0,2355.8525390625,49156.75587964058
0,MUL1978-2,0,2347.67724609375,49156.75587964058
0,PMUL2715-3,0,2311.864013671875,49156.75587964058
0,MUL0597-1,0,2316.6005859375,49156.75587964058
0,SNG0750-1,0,2351.9052734375,49156.75587964058
0,PMUL3281-1,0,2356.485595703125,49156.75587964058
0,WOZ20587-2,0,2588.64794921875,49156.75587964058
0,PMUL3783-0,0,2435.41845703125,49156.75587964058
0,PMUL0139-1,0,2364.99365234375,49156.75587964058
0,MUL0720-1,0,2244.650634765625,49156.75587964058
0,MUL1040-4,0,2348.2841796875,49156.75587964058
0,WOZ20606-3,0,2347.540283203125,49156.75587964058
0,SSNG0036-1,0,2312.014404296875,49156.75587964058
0,PMUL2496-2,0,2255.309326171875,49156.75587964058
0,MUL1057-2,0,2205.531982421875,49156.75587964058
0,MUL1124-1,0,2261.514892578125,49156.75587964058
0,SSNG0082-1,0,2278.50244140625,49156.75587964058
0,SNG1216-1,0,2350.381103515625,49156.75587964058
0,PMUL3280-2,0,2380.264892578125,49156.75587964058
0,WOZ20517-3,0,2303.549560546875,49156.75587964058
0,SSNG0043-1,0,2265.896240234375,49156.75587964058
0,WOZ20540-1,0,2278.2373046875,49156.75587964058
0,SNG0820-0,0,2361.5986328125,49156.75587964058
0,SNG0409-2,0,2381.9443359375,49156.75587964058
0,MUL0862-1,0,2167.0537109375,49156.75587964058
0,WOZ20631-2,0,2275.283447265625,49156.75587964058
0,MUL0446-0,0,2229.3291015625,49156.75587964058
0,PMUL4441-3,0,2370.959716796875,49156.75587964058
0,MUL2598-3,0,2212.73876953125,49156.75587964058
